id_sim,year,month,day,seed,Straw Value,Salinity Exposure,Max Flood Continuous,Profit Margin,Flood Stress,Methane Emissions,Labor Intensity,Net Income,AWD Adoption,Salinity Stress,Pesticide Usage,Resilient Varieties,Drought Stress,Fertilizer Usage,Water Usage,Production Cost,Emission Intensity,Water Reliability,Biodiversity,Avg Yield
228,2027,3,4,6.65317065901527E17,49.960532427945765,8.993622790439865E-4,0.0,46.53989098588454,0.0,52.19999999999996,255.07620320855614,789.935513539519,100.0,0.0,5.21524064171123,0.0,0.0,143.0,609.7309402389053,906.6639840159368,0.006831546337099875,100.0,1.0,7.641022606626992
223,2027,3,4,1.858714168763392E18,50.00785660906831,8.993622790439865E-4,0.0,39.65203875766372,0.0,60.90000000000083,256.83422459893046,645.5208271589731,100.0,0.0,5.566844919786096,0.0,0.0,143.0,819.6111965666161,981.8170297484721,0.007962594973928679,100.0,1.0,7.648260422563384
222,2027,3,4,4.90388125562359E18,49.609407449039544,8.993622790439865E-4,0.0,49.12665050099183,0.0,49.29999999999987,257.201871657754,849.9260641637155,100.0,0.0,5.640374331550802,0.0,0.0,143.0,833.8629554092155,879.3577845151918,0.006497682000682592,100.0,1.0,7.587321139264867
238,2027,3,4,2.857941005564493E18,49.794951062058814,8.993622790439865E-4,0.0,44.749102285129865,0.0,60.90000000000083,261.76069518716577,729.7960273798342,100.0,0.0,6.552139037433155,0.0,0.0,143.0,616.2804711192888,900.4908014498022,0.00799664020547084,100.0,1.0,7.615698397726656
229,2027,3,5,7.388801749022034E17,51.00260571349281,0.011008381961851733,0.0,43.01505938412438,0.0,43.49999999999999,253.4879679144385,758.0602646290606,100.0,0.0,4.597593582887701,0.0,0.0,143.0,814.0111346325801,1003.7369288530718,0.005576638152976407,100.0,1.0,7.800398520887147
227,2027,3,5,2.7812977706100634E18,50.21473990082654,0.0015196121266605287,0.0,43.13958053073212,0.0,52.19999999999996,259.48395721925135,761.7094847419479,100.0,0.0,5.7967914438502675,0.0,0.0,143.0,812.3035576946946,1003.0919458812366,0.006796962266094973,100.0,1.0,7.6799013965970095
226,2027,3,5,3.967985631945377E18,50.48327433560597,4.979069877655729E-4,0.0,40.12726803649325,0.0,55.09999999999923,262.2379679144385,649.2413440655039,100.0,0.0,6.347593582887701,0.0,0.0,143.0,820.0377006392329,967.9819271942316,0.007136407760998318,100.0,1.0,7.7209713689750314
224,2027,3,5,2.3275888066568E18,50.797716618187025,6.015883320112939E-4,0.0,43.79536052514282,0.0,55.09999999999923,258.0334224598931,757.0815487510956,100.0,0.0,5.50668449197861,0.0,0.0,143.0,817.842289308205,970.8775498048775,0.007092232776467728,100.0,1.0,7.769062541605081
239,2027,3,5,9.054830946953192E18,50.27468099994229,0.0015196121266605287,0.0,51.34987117699247,0.0,49.29999999999987,260.05213903743316,957.5594154124456,100.0,0.0,5.910427807486631,0.0,0.0,143.0,825.1043287897475,906.6469260587414,0.006411699635578457,100.0,1.0,7.689068858814699
236,2027,3,5,4.2692437014197545E18,50.73740095706092,4.170175978761055E-4,0.0,41.91781304372855,0.0,57.99999999999999,259.35695187165777,714.8198109906089,100.0,0.0,5.771390374331551,0.0,0.0,143.0,810.1921715732891,989.5846116208863,0.0074743830404657985,100.0,1.0,7.759837793432843
231,2027,3,5,4.2848121755587553E18,50.61733209340446,0.0015196121266605287,0.0,44.72215131128367,0.0,55.09999999999923,259.35026737967917,800.6269836375418,100.0,0.0,5.770053475935829,0.0,0.0,143.0,820.0112401144976,988.9407694689493,0.007117507301736459,100.0,1.0,7.741474320167747
230,2027,3,5,2.2009420763865405E18,49.767441083879625,0.0015196121266605287,0.0,40.61185951245033,0.0,43.49999999999999,261.2352941176471,655.8378523266052,100.0,0.0,6.147058823529412,0.0,0.0,143.0,816.6127666007295,958.1652098567384,0.00571504322361484,100.0,1.0,7.6114909892992335
220,2027,3,6,8.709926167270339E18,50.93890369210284,0.002108849481896243,0.0,47.823629522016105,0.0,40.59999999999947,258.97860962566847,834.0421775805421,100.0,0.0,5.39572192513369,0.0,0.0,143.0,610.4525142964394,909.2216187092051,0.005211371254986196,100.0,1.0,7.7906558587922
237,2027,3,6,6.522181452910449E18,51.16939716154216,0.002108849481896243,0.0,48.65868592151033,0.0,40.59999999999947,253.75802139037432,847.020542564513,100.0,0.0,4.351604278074866,0.0,0.0,143.0,609.7376247330674,893.0136172972126,0.005187896539477904,100.0,1.0,7.825907801177034
235,2027,3,6,8.305991534382669E18,51.85197843311964,8.154870386296382E-4,0.0,43.536689319336006,0.0,66.69999999999933,249.99465240641712,803.3184487228513,100.0,0.0,3.5989304812834226,0.0,0.0,143.0,819.1779632596679,1041.1346072804972,0.008410776170824329,100.0,1.0,7.9303025838888965
234,2027,3,6,8.619173836053503E18,51.038759228289145,0.0012673374290241852,0.0,36.06320745880903,0.0,46.400000000000645,254.92780748663102,567.9247958980274,100.0,0.0,4.5855614973262036,0.0,0.0,143.0,806.7555021736296,1005.8149491296882,0.005944200446323993,100.0,1.0,7.805927881973647
233,2027,3,6,7.421366990471719E18,51.46806809962093,0.002108849481896243,0.0,46.97641585662247,0.0,60.90000000000083,257.38101604278074,841.492573758065,100.0,0.0,5.07620320855615,0.0,0.0,143.0,812.471489254228,949.1965078833902,0.007736686500872292,100.0,1.0,7.871586885824379
232,2027,3,6,6.261277189363532E18,51.001068651685905,0.002108849481896243,0.0,52.57437767753028,0.0,46.400000000000645,255.7433155080214,986.4651178885141,100.0,0.0,4.748663101604278,0.0,0.0,143.0,608.6499181023236,889.1471859213927,0.005948593302163891,100.0,1.0,7.800163440846082
225,2027,3,7,4.86643095885923E18,52.21268953201466,0.002698086837131958,0.0,47.854493472285924,0.0,55.09999999999923,256.32085561497325,796.0536198933647,100.0,0.0,4.564171122994653,0.0,0.0,143.0,818.3344243686762,866.8322027469441,0.0069000320419870965,100.0,1.0,7.985470163719896
221,2027,3,7,6.977615103056312E17,52.263323788998946,0.002698086837131958,0.0,45.307922881770686,0.0,81.19999999999894,259.081550802139,793.0907172723905,100.0,0.0,5.116310160427807,0.0,0.0,143.0,608.4669923345218,956.6823271721513,0.01015861675898281,100.0,1.0,7.9932142265527855
233,2027,7,12,7.421366990471719E18,40.3735100214527,6.528945764384657E-5,0.0,47.38580387969765,0.0,114.90564577450007,237.97326203208556,657.703004319058,100.0,0.0,5.994652406417113,0.0,0.0,100.09999999999982,252.82666753840508,729.4226435449104,0.01865600513595409,100.0,1.0,6.159177430384195
220,2027,7,13,8.709926167270339E18,41.61631341947312,4.847216689719774E-5,0.0,43.330298449460074,0.0,284.99802513635296,240.02139037433156,615.9920581762905,100.0,0.0,6.10427807486631,0.0,0.0,100.09999999999982,476.16535465060537,804.6311432853129,0.04489025142822143,100.0,1.0,6.348773198387156
238,2027,7,13,2.857941005564493E18,40.15911972316513,6.774244731504391E-5,0.0,44.27921355123848,0.0,263.9976820005032,240.6764705882353,581.154153648047,100.0,0.0,6.235294117647059,0.0,0.0,100.09999999999982,275.0,730.3349152884437,0.04309131245725684,100.0,1.0,6.126471136435398
237,2027,7,13,6.522181452910449E18,40.47543559060165,6.493402927308862E-5,0.0,45.875451430180256,0.0,107.42171454191005,240.28208556149733,630.249827034231,100.0,0.0,6.156417112299465,0.0,0.0,100.09999999999982,275.0,742.6561180392735,0.017396999116026452,100.0,1.0,6.174726677025068
234,2027,7,13,8.619173836053503E18,40.73039892715716,6.526197891588196E-5,0.0,42.74516081415783,0.0,114.06813552679955,239.45320855614975,535.9438500413048,100.0,0.0,5.990641711229946,0.0,0.0,100.09999999999982,208.58256891051386,716.773952925506,0.01835775088074326,100.0,1.0,6.2136225874191195
232,2027,7,13,6.261277189363532E18,42.12631041286434,7.366387738913803E-5,0.0,48.096238563265445,0.0,293.7946074768223,239.82754010695186,743.6498487582259,100.0,0.0,6.065508021390374,0.0,0.0,100.09999999999982,475.73594975087343,801.6721991226564,0.04571557529987395,100.0,1.0,6.426575746879692
231,2027,7,13,4.2848121755587553E18,40.57723869843965,3.7043110822774864E-5,0.0,47.15499031877256,0.0,157.3881354312787,240.4625668449198,668.4370080887896,100.0,0.0,6.192513368983957,0.0,0.0,100.09999999999982,275.0,748.2318901059753,0.02542513651513923,100.0,1.0,6.190257241590934
230,2027,7,13,2.2009420763865405E18,40.317288786162436,7.638544921385986E-5,0.0,44.81576478619533,0.0,132.32458761937667,239.45989304812835,584.9363425227955,100.0,0.0,5.991978609625669,0.0,0.0,100.09999999999982,265.58454373313043,719.2875242566721,0.021514092058155854,100.0,1.0,6.150600604556457
228,2027,7,14,6.65317065901527E17,41.648519818145566,8.161182205480819E-5,0.0,42.74792666694934,0.0,174.4740941949347,248.83823529411765,603.5871964502252,100.0,0.0,6.367647058823529,0.0,0.0,143.0,275.0,807.1743967930544,0.027460293447716565,100.0,1.0,6.35368644283162
226,2027,7,14,3.967985631945377E18,41.253612529584885,6.509759105967067E-5,0.0,39.93219059569825,0.0,348.29612681964534,247.8422459893048,521.606989570354,100.0,0.0,6.168449197860962,0.0,0.0,143.0,275.0,783.4258099731791,0.05534271394326043,100.0,1.0,6.293441394593198
224,2027,7,14,2.3275888066568E18,41.574558111606486,5.779443231611465E-5,0.0,47.93254406440562,0.0,106.31285637298438,242.22326203208556,676.5895553626663,100.0,0.0,6.244652406417113,0.0,0.0,100.09999999999982,255.3355423883109,734.0585496794973,0.01676223549184182,100.0,1.0,6.342403220902537
222,2027,7,14,4.90388125562359E18,42.06908827877548,2.132908691941342E-4,0.0,50.51771285679403,0.0,289.67589010281455,243.44652406417111,731.8786899183975,100.0,0.0,6.489304812834225,0.0,0.0,100.09999999999982,275.0,716.2338714462927,0.0451359973059149,100.0,1.0,6.417846229019816
221,2027,7,14,6.977615103056312E17,40.77746734066067,9.213455846948047E-5,0.0,38.985788469056764,0.0,188.17527525833026,247.6149732620321,526.082495816963,100.0,0.0,6.122994652406417,0.0,0.0,143.0,275.0,822.0790005618022,0.030249353993919856,100.0,1.0,6.2208031052879225
236,2027,7,14,4.2692437014197545E18,41.95605502283508,5.530045003713824E-5,0.0,39.07479400952176,0.0,256.2514092694967,249.2860962566845,549.7905502921791,100.0,0.0,6.457219251336898,0.0,0.0,143.0,428.6713412204978,856.0655273505654,0.040035514041862605,100.0,1.0,6.400602450153402
235,2027,7,14,8.305991534382669E18,41.834988281442975,9.274070688046381E-5,0.0,49.119630222037046,0.0,115.6545910210913,241.74197860962568,729.5190234571643,100.0,0.0,6.148395721925134,0.0,0.0,100.09999999999982,224.41814190890318,754.8562344981004,0.018121619963335965,100.0,1.0,6.3821331235886225
229,2027,7,15,7.388801749022034E17,41.98016451288284,5.723974230495959E-5,0.0,43.22463452814967,0.0,137.93292117868927,251.42780748663102,619.3839656946508,100.0,0.0,6.5855614973262036,0.0,0.0,143.0,264.06037085835857,812.621450084602,0.021537614068440247,100.0,1.0,6.404280471382705
225,2027,7,15,4.86643095885923E18,41.5707319317152,3.842935858838552E-5,0.0,40.22925199410753,0.0,160.847503839525,252.45053475935828,526.4262027888099,100.0,0.0,6.790106951871658,0.0,0.0,143.0,275.0,780.9814181892939,0.025362989812954997,100.0,1.0,6.341819518350583
223,2027,7,15,1.858714168763392E18,42.26332020405298,6.861170880713962E-5,0.0,36.73077592141835,0.0,233.8900525342747,250.49197860962568,504.33662402115993,100.0,0.0,6.398395721925134,0.0,0.0,143.0,469.6644401333974,867.5078548113252,0.036276212067901756,100.0,1.0,6.4474772640671425
239,2027,7,15,9.054830946953192E18,41.95692885176804,4.5849338233038305E-5,0.0,49.729313432842375,0.0,101.78901585932277,249.3288770053476,764.3947814293819,100.0,0.0,6.165775401069519,0.0,0.0,143.0,269.4100000000029,771.9380936434125,0.015902705520558807,100.0,1.0,6.400735757052867
227,2027,7,16,2.7812977706100634E18,42.157601631743866,5.7772899368157796E-5,0.0,45.40632028099601,0.0,209.5121562024878,251.3101604278075,671.5702994755268,100.0,0.0,6.262032085561497,0.0,0.0,143.0,275.0,806.3203652265428,0.03257670264027573,100.0,1.0,6.431349376147742
224,2027,11,17,2.3275888066568E18,43.174598903776925,1.1220149197115448E-4,0.0,38.439380097348526,0.0,942.6225475817074,380.24598930481284,562.191974541782,100.0,0.0,4.449197860962567,0.0,0.0,88.0,0.0,899.0485826403575,0.14347655720034494,100.0,1.0,6.569871524485125
221,2027,11,17,6.977615103056312E17,43.432748892956916,3.1012492380827115E-4,0.0,37.96134327044993,0.0,924.3225733139427,373.2299465240642,544.1066258005568,100.0,0.0,4.245989304812834,0.0,0.0,88.0,0.0,888.2176285668505,0.13985489673712898,100.0,1.0,6.609154165343941
220,2027,11,17,8.709926167270339E18,43.4493185781742,1.3321517345716118E-4,0.0,39.53658121244766,0.0,879.2475938499995,374.88770053475935,585.2758217443369,100.0,0.0,4.577540106951871,0.0,0.0,88.0,0.0,894.175313778186,0.13298408010654772,100.0,1.0,6.611675571583761
238,2027,11,17,2.857941005564493E18,42.9799999165164,8.021855245945969E-5,0.0,35.99469326780701,0.0,861.797180479807,374.31951871657753,504.2641441965699,100.0,0.0,4.463903743315508,0.0,0.0,88.0,0.0,895.8042733522249,0.1317680422060941,100.0,1.0,6.540259429004023
234,2027,11,17,8.619173836053503E18,42.80591249816443,1.5822700194299553E-4,0.0,32.576340361373624,0.0,869.7524950082491,376.298128342246,428.14251234446004,100.0,0.0,4.859625668449198,0.0,0.0,88.0,0.0,885.0872089964888,0.13352523733699523,100.0,1.0,6.513768575547558
230,2027,11,17,2.2009420763865405E18,42.903433757215765,1.8956291186324631E-4,0.0,35.89305175604123,0.0,858.1999011556284,373.71122994652404,497.1613089019164,100.0,0.0,4.342245989304812,0.0,0.0,88.0,0.0,887.2184288725024,0.1314521951097309,100.0,1.0,6.528608369295302
229,2027,11,18,7.388801749022034E17,43.136891173718254,3.1012492380827115E-4,0.0,39.240201049447,0.0,1040.2458971121478,380.7098930481283,576.2720304097525,100.0,0.0,4.241978609625669,0.0,0.0,88.0,0.0,891.4767399684363,0.15847421291848768,100.0,1.0,6.5641335454822896
227,2027,11,18,2.7812977706100634E18,43.45614502446051,9.50137634216517E-5,0.0,41.57119565515868,0.0,1133.656005206385,378.43716577540107,632.0566078926139,100.0,0.0,3.787433155080214,0.0,0.0,88.0,0.0,887.5107854761227,0.1714358045834794,100.0,1.0,6.612714350778222
226,2027,11,18,3.967985631945377E18,43.30033264404295,1.608531762491033E-4,1.0,36.34013479211324,1.0,949.1699853949275,372.9050802139037,496.92387540434726,100.0,0.0,3.8810160427807485,0.0,0.0,88.0,0.0,869.3980346715989,0.14405362734547353,100.0,1.0,6.589004406800537
225,2027,11,18,4.86643095885923E18,44.097812526861084,1.5157620909495172E-4,0.0,35.44000038923184,0.0,1038.7281096093486,378.9117647058824,490.6183883070889,100.0,0.0,3.8823529411764706,0.0,0.0,88.0,0.0,892.7656039997797,0.1547947661301273,100.0,1.0,6.710356787749192
239,2027,11,18,9.054830946953192E18,42.13745899936063,3.1012492380827115E-4,2.0,41.17652307403375,4.0,1045.6450110185435,381.74598930481284,634.0157326945124,100.0,0.0,4.449197860962567,0.0,0.0,88.0,0.0,905.0328652716601,0.16307499033560016,100.0,1.0,6.412050117965105
237,2027,11,18,6.522181452910449E18,43.58793599676792,1.0023429987339077E-4,1.0,39.54973588855651,1.0,869.1025103399713,374.52941176470586,583.5377004049025,100.0,0.0,4.205882352941177,0.0,0.0,88.0,0.0,891.210643170247,0.13103162727951606,100.0,1.0,6.632768961084531
235,2027,11,18,8.305991534382669E18,43.65150076152773,3.1012492380827115E-4,1.0,42.29426262095362,1.0,955.4558679384114,376.725935828877,653.741100548482,100.0,0.0,3.445187165775401,0.0,0.0,88.0,0.0,891.1774672146165,0.1438410640795599,100.0,1.0,6.642441600751365
232,2027,11,18,6.261277189363532E18,43.5903534738658,2.0033909806735866E-4,0.0,44.029955042954384,0.0,874.8581765796383,377.29411764705884,702.6918786607837,100.0,0.0,3.5588235294117645,0.0,0.0,88.0,0.0,892.2994496778882,0.13189207448035623,100.0,1.0,6.633136828171872
228,2027,11,19,6.65317065901527E17,44.16113247862486,1.106798443284337E-4,0.0,40.208286099990744,0.0,946.7252048947278,376.6016042780749,600.3991462011805,100.0,0.0,3.120320855614973,0.0,0.0,88.0,0.0,891.6963406703511,0.140881890982043,100.0,1.0,6.719992174263181
223,2027,11,19,1.858714168763392E18,43.686829637457116,7.55665019026002E-5,0.0,37.428210995567596,0.0,1054.0457402701602,378.17245989304814,530.0513469847247,100.0,0.0,3.4344919786096257,0.0,0.0,88.0,0.0,884.4200010322463,0.1585551537799089,100.0,1.0,6.647817589917548
222,2027,11,19,4.90388125562359E18,44.73666101302458,8.711374264277279E-5,0.0,43.320293055181885,0.0,967.9120357975627,380.6163101604278,665.9711899041824,100.0,0.0,2.7232620320855614,0.0,0.0,88.0,0.0,870.0780776476333,0.14218171821541542,100.0,1.0,6.807570255488874
233,2027,11,19,7.421366990471719E18,44.023740491160744,1.3882046723736398E-4,1.0,40.07457139074504,1.0,649.1032769811889,383.3101604278075,604.8643997055412,100.0,0.0,3.2620320855614975,0.0,0.0,88.0,0.0,903.8554065028865,0.0968943149612831,100.0,1.0,6.69908525841332
231,2027,11,19,4.2848121755587553E18,44.08876435991489,1.0201477756851023E-4,0.0,41.36700445928166,0.0,861.8079775914832,384.84090909090907,635.4165490929363,100.0,0.0,3.5681818181818183,0.0,0.0,88.0,0.0,899.9644268622459,0.12845588846932995,100.0,1.0,6.708979929691957
236,2027,11,20,4.2692437014197545E18,44.20942271245004,1.2142714322955014E-4,1.0,39.35577762691756,2.0,969.01493400086,383.346256684492,582.0257379371873,100.0,0.0,2.9692513368983957,0.0,0.0,88.0,0.0,895.5964998821247,0.1440413095312463,100.0,1.0,6.727340491101655
226,2028,3,4,3.967985631945377E18,49.37667124602558,8.784326659593885E-4,0.0,33.04226921946246,0.0,52.19999999999996,261.8382352941176,522.0062739787105,100.0,0.0,6.867647058823529,0.0,0.0,143.0,820.0297105510925,1056.496276845073,0.006964937081718992,100.0,1.0,7.49468364000162
238,2028,3,4,2.857941005564493E18,49.4320905689103,0.0021398619742770708,0.0,43.65958947213854,0.0,81.19999999999894,264.46791443850265,682.4452922207162,100.0,0.0,7.093582887700535,0.0,0.0,143.0,608.4293359717278,880.0053031452057,0.010822199965097538,100.0,1.0,7.503095513100427
230,2028,3,4,2.2009420763865405E18,50.02848938372845,0.0021398619742770708,0.0,44.54496749124271,0.0,37.70000000000048,261.39304812834223,698.811436338036,100.0,0.0,6.478609625668449,0.0,0.0,143.0,613.6507476431882,869.2800032459837,0.004964693746398464,100.0,1.0,7.593620457928383
225,2028,3,5,4.86643095885923E18,50.01510623939235,0.002760111821893613,0.0,43.728411468640694,0.0,81.19999999999894,263.3181818181818,672.8038900074993,100.0,0.0,6.863636363636363,0.0,0.0,143.0,614.5981148128503,864.8134027912092,0.01069604783540812,100.0,1.0,7.591589085007178
224,2028,3,5,2.3275888066568E18,50.10520418360829,0.002760111821893613,0.0,36.3784271643142,0.0,84.09999999999899,266.6096256684492,596.9590491606591,100.0,0.0,7.221925133689839,0.0,0.0,143.0,820.142566676365,1043.0856798712034,0.01105812926794635,100.0,1.0,7.605264684667368
220,2028,3,5,8.709926167270339E18,51.01486817290439,0.002760111821893613,0.0,50.324954960952695,0.0,40.59999999999947,259.7647058823529,903.9394147087662,100.0,0.0,5.852941176470588,0.0,0.0,143.0,612.8009559583775,891.6948201496175,0.0052432162229294555,100.0,1.0,7.743338873275705
237,2028,3,5,6.522181452910449E18,50.56055605203091,0.002760111821893613,0.0,46.31145305291818,0.0,78.30000000000099,260.3903743315508,806.708728316391,100.0,0.0,6.278074866310161,0.0,0.0,143.0,607.2070684432401,934.6032356238937,0.010202777680472619,100.0,1.0,7.674380688492462
228,2028,3,6,6.65317065901527E17,49.84157678879124,0.012655397892363347,0.0,38.18013137732618,0.0,40.59999999999947,264.24732620320856,622.2910513085619,100.0,0.0,7.0494652406417115,0.0,0.0,143.0,818.3024056565357,1006.464253599537,0.005366643706884751,100.0,1.0,7.565249757108825
227,2028,3,6,2.7812977706100634E18,49.86057589841379,0.0033493491771293274,0.0,40.587133853932286,0.0,55.09999999999923,262.3716577540107,681.3433496877675,100.0,0.0,6.374331550802139,0.0,0.0,143.0,818.029260842365,996.5004538271269,0.007280526909727526,100.0,1.0,7.568133554506887
239,2028,3,6,9.054830946953192E18,50.553775696886824,0.0033493491771293274,0.0,53.88085526223963,0.0,84.09999999999899,262.3248663101604,1000.4290751568205,100.0,0.0,6.364973262032086,0.0,0.0,143.0,610.407112676068,855.7610042349395,0.010960008767323512,100.0,1.0,7.673351526025888
234,2028,3,6,8.619173836053503E18,51.858744870529755,0.0033493491771293274,0.0,40.68103552335441,0.0,81.19999999999894,258.2834224598931,659.7676489635601,100.0,0.0,5.25668449197861,0.0,0.0,143.0,616.6388783733582,961.3070708737384,0.010315790907881517,100.0,1.0,7.871427477069174
229,2028,3,7,7.388801749022034E17,51.29555794686585,0.0015666613096121892,0.0,44.318707621181765,0.0,34.79999999999954,260.6764705882353,745.9538419883643,100.0,0.0,5.735294117647059,0.0,0.0,143.0,606.8116104060912,936.3714022188893,0.004469593109660937,100.0,1.0,7.785943629808278
223,2028,3,7,1.858714168763392E18,51.35964795610032,0.003938586532365042,0.0,42.922145464477374,0.0,101.50000000000001,261.2419786096257,705.4978935008428,100.0,0.0,6.148395721925134,0.0,0.0,143.0,609.9592855783578,937.3729701085232,0.01302004565156935,100.0,1.0,7.795671591041303
222,2028,3,7,4.90388125562359E18,51.14727931441214,0.003938586532365042,0.0,47.500673643585884,0.0,63.80000000000056,261.0080213903743,834.7070588266758,100.0,0.0,6.101604278074866,0.0,0.0,143.0,815.4493238036403,921.8940014842293,0.008218009604537583,100.0,1.0,7.763437020659273
221,2028,3,7,6.977615103056312E17,52.33155516285267,0.0013497554942991919,0.0,29.57288395606218,0.0,55.09999999999923,260.5254010695187,489.289553903167,100.0,0.0,5.4050802139037435,0.0,0.0,143.0,818.8757971299465,1164.1118057989559,0.006936756674500589,100.0,1.0,7.943193423887273
236,2028,3,7,4.2692437014197545E18,49.49747239185575,0.003938586532365042,0.0,45.92107803042658,0.0,87.00000000000001,263.04411764705884,786.8115708422995,100.0,0.0,6.8088235294117645,0.0,0.0,143.0,615.5430792311546,925.6479209119835,0.011579897986530925,100.0,1.0,7.513019553470456
235,2028,3,7,8.305991534382669E18,51.42703890146553,0.003938586532365042,0.0,43.72789413889263,0.0,49.29999999999987,261.2446524064171,773.6654196862288,100.0,0.0,5.848930481283422,0.0,0.0,143.0,623.436744709192,994.6766735790274,0.006315735057699539,100.0,1.0,7.8059005879130465
233,2028,3,7,7.421366990471719E18,50.331788012756846,0.0018808913717120548,0.0,46.35178045631169,0.0,75.40000000000096,263.85561497326205,823.8831918671502,100.0,0.0,6.671122994652406,0.0,0.0,143.0,618.6005094693976,952.6683055648957,0.009869553146898176,100.0,1.0,7.63965692040453
