id_sim,year,month,day,seed,Straw Value,Salinity Exposure,Max Flood Continuous,Profit Margin,Flood Stress,Methane Emissions,Labor Intensity,Net Income,AWD Adoption,Salinity Stress,Pesticide Usage,Resilient Varieties,Drought Stress,Fertilizer Usage,Water Usage,Production Cost,Emission Intensity,Water Reliability,Biodiversity,Avg Yield
58,2027,3,4,2.857941005564493E18,49.794951062058814,0.001358901669643994,0.0,40.76882359229008,0.0,313.20000000000397,261.76069518716577,664.9185514549912,0.0,0.0,6.552139037433155,0.0,0.0,143.0,810.7030977264892,965.3682773746544,0.04112557819956428,100.0,1.0,7.615698397726656
48,2027,3,4,6.65317065901527E17,49.960532427945765,0.0012165163703253244,0.0,43.4532322915572,0.0,313.20000000000397,255.07620320855614,737.5774253260563,0.0,0.0,5.21524064171123,0.0,0.0,143.0,837.2696868783886,959.022072229387,0.0409892780225998,100.0,1.0,7.641022606626992
42,2027,3,4,4.90388125562359E18,49.609407449039544,0.001358901669643994,0.0,45.254822900474124,0.0,310.2999999999961,257.201871657754,782.9889385011386,0.0,0.0,5.640374331550802,0.0,0.0,143.0,927.9765377932181,946.2949101777659,0.04089717494547238,100.0,1.0,7.587321139264867
59,2027,3,5,9.054830946953192E18,50.27468099994229,0.0017577653421908682,0.0,47.475035667116884,0.0,313.20000000000397,260.05213903743316,885.3386862461095,0.0,0.0,5.910427807486631,0.0,0.0,143.0,953.327197115056,978.8676552250816,0.040733150626028475,100.0,1.0,7.689068858814699
56,2027,3,5,4.2692437014197545E18,50.73740095706092,5.431261024315412E-4,0.0,42.18593965997387,0.0,313.20000000000397,259.35695187165777,719.3888039324582,0.0,0.0,5.771390374331551,0.0,0.0,143.0,880.1687219907877,985.0156186790505,0.04036166841851583,100.0,1.0,7.759837793432843
51,2027,3,5,4.2848121755587553E18,50.61733209340446,0.0019791515172605354,0.0,46.1539849347997,0.0,313.20000000000397,259.35026737967917,826.2462354188207,0.0,0.0,5.770053475935829,0.0,0.0,143.0,909.2856211931575,963.3215176876688,0.04045740992566096,100.0,1.0,7.741474320167747
50,2027,3,5,2.2009420763865405E18,49.767441083879625,0.0019791515172605354,0.0,39.536651243454216,0.0,313.20000000000397,261.2352941176471,638.4878589946067,0.0,0.0,6.147058823529412,0.0,0.0,143.0,858.349291741615,975.5152031887358,0.04114831121002737,100.0,1.0,7.6114909892992335
49,2027,3,5,7.388801749022034E17,51.00260571349281,0.0019791515172605354,0.0,47.06564347449278,0.0,313.20000000000397,253.4879679144385,829.413873718482,0.0,0.0,4.597593582887701,0.0,0.0,143.0,865.1513434090162,932.3833197636549,0.04015179470143064,100.0,1.0,7.800398520887147
47,2027,3,5,2.7812977706100634E18,50.21473990082654,0.0019791515172605354,0.0,43.194057377939245,0.0,313.20000000000397,259.48395721925135,762.6706927765892,0.0,0.0,5.7967914438502675,0.0,0.0,143.0,966.9683529751331,1002.1307378465918,0.04078177359657039,100.0,1.0,7.6799013965970095
46,2027,3,5,3.967985631945377E18,50.48327433560597,6.484769060486682E-4,0.0,39.979475340145534,0.0,313.20000000000397,262.2379679144385,646.8516859770796,0.0,0.0,6.347593582887701,0.0,0.0,143.0,908.6461261401445,970.3715852826509,0.04056484411514942,100.0,1.0,7.7209713689750314
