id_sim,year,month,day,seed,Fertilizer Usage,Pesticide Usage,Water Usage,Salinity Exposure,Max Flood Continuous,Flood Stress,Drought Stress,Salinity Stress,Biodiversity,Resilient Varieties,Water Reliability,Emission Intensity,AWD Adoption,Methane Emissions,Labor Intensity,Profit Margin,Net Income,Production Cost,Straw Value,Avg Yield
67,2026,3,1,3.836345349235617E18,96.0,5.322192513368984,817.9513289013513,0.005826573640819972,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.008892521830783281,100.0,59.80000000000041,273.14438502673795,50.04182993262049,1125.3984464378004,1122.9101564292866,106.47523293737447,6.724751553939456
62,2026,3,1,6.35493686753437E18,96.0,5.199197860962567,814.6629472716007,0.005826573640819972,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.011217971360244983,100.0,75.40000000000096,272.8983957219251,50.28938528097337,1130.3112215338178,1116.8627570582573,106.42149948466971,6.7213578621896515
71,2026,2,27,9.102023961735639E17,96.0,5.245989304812834,806.3044093857254,0.005826573640819972,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.010636919723456217,100.0,67.5999999999991,269.9919786096257,47.597916714283826,1011.6043660637895,1113.1586218051634,100.62436881732312,6.355223293725683
77,2026,3,3,1.8995490211313254E17,96.0,3.9411764705882355,815.6567171609526,0.005826573640819972,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.010407712316720998,100.0,70.19999999999922,273.38235294117646,52.38476945402706,1181.5552282448052,1073.5224762275457,106.79580355178098,6.744998119059856
79,2026,3,1,4.573612603220361E18,96.0,4.438502673796791,823.1767006922651,0.005826573640819972,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.009453896863342129,100.0,62.40000000000085,271.3770053475936,50.423658062732635,1112.864639267563,1093.8867460680497,104.50716929555533,6.600452797614008
61,2026,3,2,7.321516021041606E18,96.0,4.026737967914438,609.4524789913547,0.005826573640819972,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.008445830090405266,100.0,54.599999999999234,272.0534759358289,54.965753373199355,1188.4908294638728,972.8834587470114,102.35820407778363,6.4647286785968605
72,2026,3,2,3.0200617878779566E18,96.0,3.906417112299465,823.5030246727308,0.005826573640819972,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.00886707020695691,100.0,57.199999999999704,271.81283422459893,50.11875374038467,1081.1276655308443,1075.6012449566833,102.13820862229066,6.450834228776246
75,2026,3,3,2.0171452079049892E18,96.0,3.7553475935828877,814.247512936749,0.005826573640819972,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.008613883634846555,100.0,59.80000000000041,273.01069518716577,54.05558962554992,1254.8707203958397,1066.1652003186377,109.91944789026705,6.942280919385286
78,2026,3,2,4.983645792114481E18,96.0,4.132352941176471,822.5523175884766,0.005027242140483144,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.007037966478831546,100.0,49.400000000000695,272.2647058823529,53.83366614111479,1263.4956558022036,1083.2143940883675,111.13532140558517,7.019072930879057
74,2026,3,3,2.845830034239694E18,96.0,3.072192513368984,817.818051601632,0.040203358121657776,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.006350630616322787,100.0,44.200000000000486,271.64438502673795,55.14682099952264,1283.445998329631,1043.493517779416,110.19902992540361,6.959938732130771
73,2026,3,3,5.617863043828535E18,96.0,5.458556149732621,817.8218700002211,0.005826573640819972,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.00941780101330269,100.0,65.00000000000001,276.41711229946526,51.05865321689721,1178.5823991790023,1128.9272451605466,109.27887149165342,6.901823462630734
65,2026,3,3,5.547295844673057E18,96.0,2.1483957219251337,821.9967530014785,0.014742336986548388,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.010441871640303654,100.0,72.80000000000085,269.7967914438503,56.55506358583733,1318.437712709559,1012.5109433456657,110.38889447918532,6.971930177632772
