id_sim,year,month,day,seed,Fertilizer Usage,Pesticide Usage,Water Usage,Salinity Exposure,Max Flood Continuous,Flood Stress,Drought Stress,Salinity Stress,Biodiversity,Resilient Varieties,Water Reliability,Emission Intensity,AWD Adoption,Methane Emissions,Labor Intensity,Profit Margin,Net Income,Production Cost,Straw Value,Avg Yield
7,2026,3,1,3.836345349235617E18,96.0,5.339572192513369,818.4096789013604,0.005826573640819972,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.008892980753194382,100.0,59.80000000000041,273.17914438502675,50.00172546738998,1124.4310549237541,1123.7615239426632,106.46973828131085,6.724404523030154
2,2026,3,1,6.35493686753437E18,96.0,5.184491978609626,815.6504329366152,0.005826573640819972,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.011217260221556996,100.0,75.40000000000096,272.86898395721926,50.2960378516303,1130.486412985953,1116.8300293025316,106.42824626989342,6.721783974940645
8,2026,3,3,6.730945950873178E18,96.0,2.8529411764705883,823.8279709959955,0.005826573640819972,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.005432433152483906,100.0,36.400000000000425,271.20588235294116,53.629692173990534,1201.550091778187,1038.6492796156538,106.09119655155254,6.7004966243085775
11,2026,2,27,9.102023961735639E17,96.0,5.2005347593582885,807.6794783355916,0.005826573640819972,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.010634488041610754,100.0,67.5999999999991,269.90106951871655,47.65377829850054,1013.029952582947,1112.2188835528202,100.64737758369792,6.356676478970402
4,2026,3,2,6.005986921513206E18,96.0,4.390374331550802,816.4329282393046,0.004638991752245199,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.007330540134370375,100.0,49.400000000000695,272.7807486631016,51.63932603937025,1163.6572094934377,1089.3918651891665,106.69973185186845,6.7389304327495765
3,2026,3,2,5.594090867782912E17,96.0,4.088235294117647,823.1307958373683,0.005826573640819972,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.008082557315435952,100.0,52.00000000000001,272.1764705882353,49.68993929485488,1069.045162973234,1081.9242214480862,101.86544941177763,6.43360733127016
12,2026,3,2,3.0200617878779566E18,96.0,3.879679144385027,814.8671801603602,0.005826573640819972,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.008871696743099863,100.0,57.199999999999704,271.75935828877004,50.33694054259841,1085.278085968219,1070.326103449159,102.08494416483103,6.447470157778795
19,2026,3,1,4.573612603220361E18,96.0,4.442513368983957,823.9582893156122,0.005826573640819972,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.009059955837133047,100.0,59.80000000000041,271.3850267379679,50.40021467768039,1112.3372420868257,1094.4211232674254,104.50749985476291,6.600473675037655
13,2026,3,3,5.617863043828535E18,96.0,5.252673796791444,818.5903812502411,0.005826573640819972,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.009379920516359056,100.0,65.00000000000001,276.0053475935829,51.55781482980185,1194.8875327191467,1121.940912550244,109.72019057856058,6.929696247066991
14,2026,3,3,2.845830034239694E18,96.0,2.7085561497326203,819.283502098057,0.005826573640819972,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.006329949340757706,100.0,44.200000000000486,270.91711229946526,55.81916461558132,1303.33405561017,1031.2080612094699,110.55907332894566,6.982678315512342
1,2026,3,2,7.321516021041606E18,96.0,3.9411764705882355,810.4732667367309,0.18858819629731338,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.008429814761284023,100.0,54.599999999999234,271.88235294117646,50.54846915233703,1095.1498101753593,1070.3307510154334,102.55266865061066,6.477010651617523
6,2026,3,2,4.761185233657941E18,96.0,4.495989304812834,818.7017950128533,0.005826573640819972,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.012896024323120068,100.0,88.40000000000097,272.9919786096257,52.24535266720937,1197.489438096795,1094.3073146187246,108.53474152939907,6.854825780804161
15,2026,3,3,2.0171452079049892E18,96.0,3.4906417112299466,815.457689234823,0.005826573640819972,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.008619572703266725,100.0,59.80000000000041,272.4812834224599,54.407824673552824,1262.210178618696,1057.2938178794468,109.84689913625313,6.937698892815981
18,2026,3,2,4.983645792114481E18,96.0,4.105614973262032,823.487624512529,0.005040288616626248,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.007025820765535798,100.0,49.400000000000695,272.21122994652404,53.93461110105038,1268.0420383543378,1082.7248282990358,111.32744383453219,7.0312069790230955
17,2026,3,3,1.8995490211313254E17,96.0,3.6671122994652405,816.2796775470458,0.005826573640819972,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.010404748623873401,100.0,70.19999999999922,272.83422459893046,52.81807266368259,1191.6975826323485,1064.0224590943865,106.82622331208299,6.746919367078923
5,2026,3,3,5.547295844673057E18,96.0,2.121657754010695,812.9555455552079,0.00337185974584489,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.010054056785972413,100.0,70.19999999999922,269.7433155080214,56.854520485829624,1327.3678582214366,1007.033120371189,110.55238931520368,6.982256167276022
10,2026,3,3,6.035458547893711E18,96.0,3.6136363636363638,815.4283176924799,0.0034661354198809915,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.007323146350187485,100.0,49.400000000000695,272.72727272727275,52.919406653307774,1193.6415156236735,1061.6823406644119,106.80746079131056,6.745734365766972
16,2026,3,2,6.382099460904479E18,96.0,4.205882352941177,825.8138741494616,0.005826573640819972,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.008767773638465853,100.0,59.80000000000041,272.4117647058824,52.30019787895743,1192.8200915923849,1087.4775253100206,107.99016630395252,6.820431556039117
0,2026,3,3,5.640733279973713E18,96.0,3.3262032085561497,808.7062573764022,0.0030682325649394235,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.010556681562509601,100.0,70.19999999999922,272.1524064171123,52.84991695421681,1175.2242637080847,1048.0312035545082,105.28876838980388,6.64981695093499
9,2026,3,3,4.5883026077742356E18,96.0,3.4732620320855614,816.0505202994683,0.005826573640819972,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.009377479946211116,100.0,62.40000000000085,272.4465240641711,52.4830847444808,1167.7661221887288,1056.9680408984025,105.35879635756578,6.65423976995152
7,2026,8,17,3.836345349235617E18,80.0,5.855614973262032,275.0,0.0032605336546278557,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.03979010199786423,100.0,213.20000000000027,259.21122994652404,52.88644021906592,947.6659165534901,843.7310160427887,84.83684376702182,5.358116448443485
8,2026,8,17,6.730945950873178E18,80.0,6.157754010695188,275.0,0.0025781299295663572,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.03653042957531362,100.0,197.60000000000275,259.8155080213904,52.73891301303629,953.9246153317383,854.5475935828962,85.64549344311541,5.409189059565181
2,2026,8,18,6.35493686753437E18,80.0,5.18716577540107,275.0,0.0038714775022059586,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.03144336535164555,100.0,176.80000000000194,259.37433155080214,56.340798995081535,1059.4915401594162,820.4005347593582,89.0277901880776,5.622807801352259
4,2026,8,16,6.005986921513206E18,80.0,6.291443850267379,275.0,0.005826573640819972,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.020411129662179454,100.0,114.39999999999941,258.58288770053474,54.15903328952972,1015.1328705303705,858.7336898395691,88.7424343146283,5.604785325134427
11,2026,8,15,9.102023961735639E17,80.0,5.990641711229946,275.0,0.0022444428508551248,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.010806465016230815,100.0,59.80000000000041,256.4812834224599,54.18298823861179,1002.7435778048257,847.3649732620312,87.61730426288706,5.533724479761287
13,2026,8,16,5.617863043828535E18,80.0,5.526737967914438,275.0,0.0023231952315869303,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.01017659603160015,100.0,54.599999999999234,257.0534759358289,53.6462739124879,962.4252934194942,831.3572192513368,84.94981989218799,5.365251782664506
12,2026,8,17,3.0200617878779566E18,80.0,5.701871657754011,275.0,0.002004325297839687,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.03362084645631924,100.0,189.800000000001,258.903743315508,55.58271956855086,1049.1873031859736,838.2270053475985,89.38402757262661,5.64530700458694
14,2026,8,16,2.845830034239694E18,80.0,6.161764705882353,275.0,0.002313968880389184,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.02732810534357215,100.0,155.99999999999997,258.3235294117647,55.23789107731537,1054.420201990844,854.0911764705869,90.38314105375675,5.708408908658309
3,2026,8,17,5.594090867782912E17,80.0,6.4532085561497325,275.0,0.0024709811877947486,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.022436669395363113,100.0,116.99999999999999,260.4064171122995,50.367702016543745,878.3157179721097,865.124866310165,82.56573056172276,5.214677719687747
6,2026,8,18,4.761185233657941E18,80.0,6.060160427807487,275.0,0.0027706008753304694,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.02180314161096146,100.0,119.60000000000076,261.120320855615,53.55336836747644,982.3143783502229,851.6537433155084,86.85292699812788,5.485448020934388
19,2026,8,16,4.573612603220361E18,80.0,6.270053475935829,275.0,0.005225626583695028,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.030050483132577067,100.0,163.80000000000197,258.5401069518717,52.905716155009145,964.4254147600047,857.9679144385012,86.30476883043777,5.450827505080277
15,2026,8,16,2.0171452079049892E18,80.0,6.144385026737968,275.0,0.001924867406944153,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.027633651101506538,100.0,155.99999999999997,258.28877005347596,54.77247491562079,1033.939951199979,853.4689839572183,89.3837731006649,5.645290932673574
18,2026,8,17,4.983645792114481E18,80.0,5.292780748663102,275.0,0.0026305072870519077,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.015181867237702604,100.0,83.1999999999989,258.0855614973262,55.03651110616161,1008.6392753853954,823.5815508021338,86.77017870778462,5.480221813123241
9,2026,8,16,4.5883026077742356E18,80.0,5.211229946524064,275.0,0.005826573640819972,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.01152470405258932,100.0,65.00000000000001,256.42245989304814,56.49987535330139,1065.5973798612551,820.0620320855609,89.30091930954512,5.640058061655482
17,2026,8,18,1.8995490211313254E17,80.0,5.090909090909091,275.0,0.0025212348077974715,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.05229311656421201,100.0,280.7999999999969,259.1818181818182,54.480219240038274,978.3257164269673,816.954545454546,85.02075018880542,5.369731590871919
0,2026,8,18,5.640733279973713E18,80.0,4.6310160427807485,275.0,0.0031978999126344547,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.020647982658288492,100.0,119.60000000000076,258.2620320855615,58.65600561806812,1136.0797656387876,800.4903743315562,91.71194581115768,5.792333419652066
5,2026,8,15,5.547295844673057E18,80.0,6.125668449197861,275.0,0.0018880666366882645,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.02012914183382727,100.0,109.19999999999847,256.7513368983957,53.00093761801031,961.5495294081165,852.1989304812822,85.89536574750386,5.424970468263407
1,2026,8,16,7.321516021041606E18,80.0,6.24331550802139,275.0,0.003969055613637576,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.02891417671138341,100.0,158.600000000002,258.4866310160428,53.25941856230255,976.8740180438871,857.0106951871637,86.84897694763205,5.485198544060974
16,2026,8,18,6.382099460904479E18,80.0,5.482620320855615,275.0,0.0024605463010219466,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0258432814098396,100.0,142.99999999999997,259.9652406417112,55.072060721212054,1019.0065620858644,830.977807486631,87.61142328483903,5.533353049568776
