id_sim,year,month,day,seed,Fertilizer Usage,Pesticide Usage,Water Usage,Salinity Exposure,Max Flood Continuous,Flood Stress,Drought Stress,Salinity Stress,Biodiversity,Resilient Varieties,Water Reliability,Emission Intensity,AWD Adoption,Methane Emissions,Labor Intensity,Profit Margin,Net Income,Production Cost,Straw Value,Avg Yield
96,2026,3,5,6.382099460904479E18,143.0,5.3689839572192515,1063.9865092388732,0.026719268339126724,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.037086893550090955,0.0,280.7999999999969,293.903743315508,35.90921125446812,594.0059810542757,1059.5895113039312,99.01071911133283,7.571407932043105
90,2026,3,6,6.035458547893711E18,143.0,3.9919786096256686,981.17135042154,0.028200616421568646,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.037439725184818924,0.0,283.39999999999634,272.8716577540107,40.157415667824665,664.0647837887157,989.1140174567616,98.98576930534371,7.569500005702752
93,2026,3,7,5.617863043828535E18,143.0,6.026737967914438,990.3341921181495,0.016927856849122184,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.036539587135933804,0.0,285.99999999999994,306.427807486631,39.282687022805256,671.8053137332255,1037.6392885724545,102.35474161452672,7.827127299934418
81,2026,3,7,7.321516021041606E18,143.0,4.282085561497326,915.3275791824647,0.06288175191981936,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.03777550528788317,0.0,285.99999999999994,278.5133689839572,41.761188560158985,690.715515817147,962.8004206072895,99.00595561853767,7.571043664947005
92,2026,3,6,3.0200617878779566E18,143.0,5.0588235294117645,1005.4105892254737,0.05352150708689848,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.03845731644878572,0.0,283.39999999999634,289.94117647058823,36.35830761455537,585.371113315702,1024.0641181421495,96.36657838399348,7.3692089352465615
82,2026,3,5,6.35493686753437E18,143.0,5.470588235294118,942.7228753472797,0.04070304507709466,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0367328949627634,0.0,280.7999999999969,295.52941176470586,40.0232397571929,668.3993318064563,1001.1320259089398,99.96489532671775,7.644374348513708
91,2026,3,4,9.102023961735639E17,143.0,5.495989304812834,974.5149086894236,0.006470551963464405,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0384488111193033,0.0,278.200000000003,294.93582887700535,35.615015464199985,563.0821777375754,1017.1716254677103,94.6193105610376,7.2355943370205305
80,2026,3,6,5.640733279973713E18,143.0,4.510695187165775,932.7095338824028,0.04012038771301293,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.03825353329260567,0.0,283.39999999999634,281.1711229946524,39.664129237609664,642.0253260108313,975.9836439465554,96.8799397339936,7.408465979658328
97,2026,3,7,1.8995490211313254E17,143.0,4.483957219251337,1006.4259923531127,0.00546942430247581,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.03714449780045221,0.0,285.99999999999994,281.7433155080214,39.76678358377772,668.9360401992184,1012.6696806685321,100.68786015339431,7.699659894083104
86,2026,3,6,4.761185233657941E18,143.0,5.538770053475936,994.9744897994703,0.023805981518716723,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.03618548900978727,0.0,285.99999999999994,297.620320855615,40.36510958426204,697.055685730625,1029.1169240441254,103.35634814796694,7.903720740726873
