id_sim,year,month,day,seed,Fertilizer Usage,Pesticide Usage,Water Usage,Salinity Exposure,Max Flood Continuous,Flood Stress,Drought Stress,Salinity Stress,Biodiversity,Resilient Varieties,Water Reliability,Emission Intensity,AWD Adoption,Methane Emissions,Labor Intensity,Profit Margin,Net Income,Production Cost,Straw Value,Avg Yield
279,2026,2,19,4.573612603220361E18,132.0,4.692513368983957,876.6042465082492,0.013356490299190393,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.039135729513245794,0.0,285.99999999999994,284.0802139037433,41.24723558697272,658.5234634299844,937.5219093503708,95.56484691908352,7.307900058518165
262,2026,2,18,6.35493686753437E18,100.0,6.221925133689839,799.2611942946265,0.015066121057486804,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.03839131931942535,0.0,283.39999999999634,301.55080213903744,44.959664087049866,725.022158381788,887.1797950082781,96.53223868565469,7.381877075961826
271,2026,2,16,9.102023961735639E17,100.0,5.804812834224599,827.8068895504209,0.01040285814792621,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.040499255144444635,0.0,278.200000000003,292.8770053475936,40.54615011895748,608.520411614405,891.726439427628,89.828812580003,6.869262138470817
276,2026,2,20,6.382099460904479E18,132.0,4.741978609625669,942.6414303122998,0.015066121057486804,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.03828754612488763,0.0,288.6000000000037,285.8716577540107,40.9453122775353,674.2344148190051,971.9990574021302,98.56991063595171,7.537699048631593
269,2026,2,20,4.5883026077742356E18,100.0,5.065508021390374,807.4857403051575,0.015066121057486804,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.03953887781600501,0.0,288.6000000000037,285.048128342246,45.5781813839622,726.7885133951743,867.3447418103265,95.45035692622432,7.29914494141715
278,2026,2,19,4.983645792114481E18,100.0,4.866310160427807,905.5687263954891,0.010584330401611566,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.036722410836840545,0.0,285.99999999999994,280.86096256684493,46.38577966249486,789.2106768599136,911.7234006309072,101.84516524846386,7.788159695470753
260,2026,2,20,5.640733279973713E18,132.0,4.712566844919786,820.369299914851,0.015066121057486804,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.03969194002481843,0.0,288.6000000000037,285.40106951871655,42.66530940129068,677.7522917708516,910.2335804387069,95.08227609031616,7.270997583377104
274,2026,2,20,2.845830034239694E18,132.0,4.553475935828877,853.0457583792374,0.012893912176382435,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.037012962818248424,0.0,285.99999999999994,282.85561497326205,45.2854487599518,764.4144705050874,923.1672642163569,101.0456800868716,7.727022594878408
265,2026,2,20,5.547295844673057E18,132.0,3.570855614973262,805.7588439782351,0.01477420365844482,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0372766664021816,0.0,288.6000000000037,267.1336898395722,48.03465115579401,812.380788834426,878.4957321495483,101.24295877968268,7.742108612563959
266,2026,2,19,4.761185233657941E18,100.0,6.11096256684492,845.6153609342879,0.014250469501340684,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.03826158990452753,0.0,285.99999999999994,300.7754010695187,44.33682481646241,724.1269852685721,908.3822793976175,97.74815969049526,7.474859270449641
272,2026,2,19,3.0200617878779566E18,132.0,5.129679144385027,855.8929961171331,0.015066121057486804,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.04077860447240074,0.0,285.99999999999994,291.0748663101604,38.84414893206373,595.2227917831734,936.5216317484068,91.71476190489203,7.013481792727038
273,2026,2,20,5.617863043828535E18,132.0,6.247326203208556,844.0542419942403,0.01021138566004794,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.03802114000390588,0.0,288.6000000000037,309.9572192513369,42.38023876505866,702.8483817282489,954.9199017457835,99.26056924154177,7.590514118470831
