1,2039,1,20046,23.2,35.9,2.8,0.1,0.0,65.59
1,2039,2,15378,23.8,37.7,2.9,0.1,0.0,60.86
1,2039,3,17866,23.2,37.1,1.3,0.1,0.0,62.1
1,2039,4,17360,25.5,35.6,1.8,0.1,0.0,78.18
1,2039,5,17005,23.9,37.5,2.3,0.1,0.0,66.89
1,2039,6,19882,24.8,34.7,2.4,0.1,0.0,65.96
1,2039,7,17100,23.9,34.2,2.1,0.1,0.0,65.86
1,2039,8,15522,23.0,35.0,2.0,0.1,0.0,70.29
1,2039,9,17294,23.5,36.8,2.7,0.1,0.0,67.76
1,2039,10,15456,23.4,35.9,1.9,0.1,0.0,65.26
1,2039,11,19941,23.3,35.7,1.1,0.1,0.0,60.95
1,2039,12,18396,24.4,35.9,2.2,0.1,0.0,60.43
1,2039,13,21221,23.9,37.0,1.6,0.1,0.0,59.07
1,2039,14,15869,23.3,33.9,2.7,0.1,2.89,90.16
1,2039,15,18028,24.3,34.2,2.8,0.1,1.42,91.38
1,2039,16,14787,23.7,34.2,1.3,0.1,3.29,97.05
1,2039,17,17724,24.3,35.4,2.9,0.1,0.0,80.28
1,2039,18,15572,23.4,37.0,2.9,0.1,0.0,69.3
1,2039,19,19806,24.9,36.0,2.3,0.1,0.0,68.96
1,2039,20,17091,24.1,35.3,2.2,0.1,0.0,63.0
1,2039,21,20417,23.9,35.2,2.8,0.1,0.0,56.82
1,2039,22,19173,25.7,35.3,1.8,0.1,0.0,69.25
1,2039,23,15972,24.4,35.8,2.4,0.1,0.0,58.18
1,2039,24,20003,23.6,36.0,2.8,0.1,0.0,65.6
1,2039,25,17957,22.9,35.8,2.3,0.1,0.0,70.87
1,2039,26,19710,24.8,36.1,2.3,0.1,3.99,98.77
1,2039,27,17860,24.1,36.4,2.3,0.1,0.0,63.26
1,2039,28,21720,25.0,36.7,2.0,0.1,0.0,72.31
1,2039,29,17433,23.8,36.4,2.0,0.1,0.0,72.39
1,2039,30,16711,22.3,36.7,2.6,0.1,0.0,68.15
1,2039,31,15446,24.6,37.0,2.4,0.1,0.0,64.93
1,2039,32,17585,25.3,35.5,1.3,0.1,0.0,63.8
1,2039,33,15544,23.9,33.6,1.7,0.1,0.0,69.48
1,2039,34,17159,25.1,35.9,2.4,0.1,0.0,59.68
1,2039,35,17303,24.8,35.5,1.6,0.1,0.0,63.21
1,2039,36,18911,23.4,34.5,1.7,0.1,0.0,55.72
1,2039,37,19388,23.1,36.7,2.2,0.1,0.0,63.98
1,2039,38,18840,25.4,35.6,2.2,0.1,0.0,68.27
1,2039,39,14342,24.5,36.8,2.0,0.1,0.0,61.81
1,2039,40,20233,23.6,36.3,2.2,0.1,0.0,67.27
1,2039,41,14047,24.6,36.4,1.8,0.1,0.0,62.66
