id sim,seed,year,month,day,(CTU 12) Avg Rice Yield (t/ha),Methane emissions (kg CH4/ha),GHG Emission Intensity (kg CH4/kg),AWD Adoption Level (% of area),Water Reliability (< tolerance) (% of plots without salinity stress),Area under climate-resilient varieties (%),Crop Diversification Index (distinct varieties),(CTU 31) Risk Response (Avg Stress Days per plot): Salinity Stress (days),(CTU 31) Risk Response (Avg Stress Days per plot): Drought Stress (days),(CTU 31) Risk Response (Avg Stress Days per plot): Flood Stress (days), (CTU 13) Value of By-products (Straw) ($/ha),(CTU 4) Avg Production Costs ($/ha),(CTU 5) Net Farm Income ($/ha),(CTU 8) Profit Margin (%),Avg Labor Intensity (hours/ha/season),(CTU 19/38) Avg Salinity Exposure (g/l),(CTU 39) Irrigation Water Usage (mm/ha),Avg number of pesticide applications
5,4.908955068158961E18,2027,2,5,7.291801255311722,118.0,0.016182558447275664,100.0,100.0,100.0,1,0.0,0.0,0.0,115.45351987576906,790.0345561497334,3335.909654147479,80.54252975445063,54.5,0.05198195187165775,615.760000000006,6.413101604278075
5,4.908955068158961E18,2027,7,18,4.0550835022758305,205.0,0.050553829504361145,100.0,100.0,100.0,1,0.0,0.0,0.0,64.20548878603391,680.6844919786096,1613.8169230591297,70.09674180234009,48.5,0.05198195187165775,0.0,5.048128342245989
5,4.908955068158961E18,2028,2,4,7.0324304356277425,122.25,0.01738374821038489,100.0,100.0,100.0,1,0.0,0.0,0.0,111.34681523077272,784.5582459893099,3194.6253088367357,79.98785578464572,54.0,0.05198195187165775,609.6599999999908,6.274064171122995
5,4.908955068158961E18,2028,7,17,4.319662852990903,180.25,0.04172779361129914,100.0,100.0,100.0,1,0.0,0.0,0.0,68.39466183902272,681.1524064171123,1763.0568245669072,71.90573339289708,48.5,0.014304334582184377,0.0,5.061497326203209
5,4.908955068158961E18,2029,2,2,7.021627626311697,110.75,0.015772696288392393,100.0,100.0,100.0,1,0.0,0.0,0.0,111.17577074993523,781.1662620320951,3191.9047031892796,80.05862111258267,53.5,0.05198195187165775,609.4299999999942,6.177807486631016
5,4.908955068158961E18,2029,7,17,4.536819505062811,47.25,0.010414785059725633,100.0,100.0,100.0,1,0.0,0.0,0.0,71.83297549682788,678.7192513368984,1888.3644519444754,73.34932915391127,48.0,0.044391077601757305,0.0,4.991978609625669
5,4.908955068158961E18,2030,2,3,7.041246816527552,115.25,0.016367839816306348,100.0,100.0,100.0,1,0.0,0.0,0.0,111.48640792835305,783.1492941176394,3201.0228629008648,80.0658455837624,53.5,0.05198195187165775,609.1400000000098,6.235294117647059
5,4.908955068158961E18,2030,7,17,4.373136419813783,193.5,0.044247419111668046,100.0,100.0,100.0,1,0.0,0.0,0.0,69.2413266470515,680.3569518716578,1794.1094056729735,72.24481957042819,48.0,0.05198195187165775,0.0,5.038770053475936
5,4.908955068158961E18,2031,2,2,6.930561965397687,81.25,0.011723436051168433,100.0,1.3368983957219251,100.0,1,0.9866310160427807,1.0,0.0,109.73389778546324,781.9110374331526,3139.631941321041,79.82203640249965,53.0,0.05198195187165775,670.2199999999872,6.025401069518717
5,4.908955068158961E18,2031,7,16,4.088262566119533,182.0,0.04451768864071503,100.0,100.0,100.0,1,0.0,0.0,0.0,64.73082396355916,673.8529411764706,1639.4222941528296,70.64391909915557,47.5,0.03946997104909464,0.0,4.852941176470588
5,4.908955068158961E18,2032,2,2,7.122962828841091,137.5,0.019303764922548573,100.0,100.0,100.0,1,0.0,0.0,0.0,112.78024478998398,756.5617914438608,3273.848009208732,80.97125117311764,53.0,0.05198195187165775,425.1500000000007,6.001336898395722
