id sim,seed,year,month,day,(CTU 12) Avg Rice Yield (t/ha),Methane emissions (kg CH4/ha),GHG Emission Intensity (kg CH4/kg),AWD Adoption Level (% of area),Water Reliability (< tolerance) (% of plots without salinity stress),Area under climate-resilient varieties (%),Crop Diversification Index (distinct varieties),(CTU 31) Risk Response (Avg Stress Days per plot): Salinity Stress (days),(CTU 31) Risk Response (Avg Stress Days per plot): Drought Stress (days),(CTU 31) Risk Response (Avg Stress Days per plot): Flood Stress (days), (CTU 13) Value of By-products (Straw) ($/ha),(CTU 4) Avg Production Costs ($/ha),(CTU 5) Net Farm Income ($/ha),(CTU 8) Profit Margin (%),Avg Labor Intensity (hours/ha/season),(CTU 19/38) Avg Salinity Exposure (g/l),(CTU 39) Irrigation Water Usage (mm/ha),Avg number of pesticide applications
3,1.4829390186372536E18,2027,3,1,6.792023191816439,75.0,0.011042365121833781,100.0,0.0,100.0,1,1.0,12.0,0.0,107.54036720376025,803.4154438502682,3039.73767885253,78.88314435170224,54.0,0.05198195187165775,776.2399999999933,6.336898395721925
3,1.4829390186372536E18,2027,7,8,3.9002988970114942,38.5,0.00987103835285538,100.0,100.0,100.0,1,0.0,0.0,0.0,61.75473253601539,681.620320855615,1525.2988050367194,68.91778310375598,48.5,0.015964972933555772,0.0,5.074866310160428
3,1.4829390186372536E18,2028,2,29,7.347241884117677,88.5,0.012045336385522834,100.0,100.0,100.0,1,0.0,0.0,0.0,116.33132983186326,811.2773101604303,3346.0370559361627,80.26309163818189,54.0,0.05198195187165775,836.6099999999891,6.38903743315508
3,1.4829390186372536E18,2028,7,8,3.9578211459903314,36.5,0.009222245941299837,100.0,100.0,100.0,1,0.0,0.0,0.0,62.665501478180225,687.6096256684492,1551.8575061044157,69.09343278952727,49.0,0.014447457440705285,0.0,5.245989304812834
3,1.4829390186372536E18,2029,2,28,7.043052873221492,81.75,0.011607182491959278,100.0,100.0,100.0,1,0.0,2.0,0.0,111.51500382600696,810.5348770053522,3174.6592070924803,79.46500993720946,54.0,0.05198195187165775,882.0600000000098,6.237967914438503
3,1.4829390186372536E18,2029,7,9,4.3882034529881375,153.5,0.0349801465780887,100.0,100.0,100.0,1,0.0,0.0,0.0,69.47988800564549,709.9375347593669,1773.0542523897639,71.19468499779038,49.0,0.0256954779395244,207.3699999999978,5.291443850267379
3,1.4829390186372536E18,2030,3,2,7.436527891842705,88.75,0.011934332969738722,100.0,100.0,100.0,1,0.0,0.0,0.0,117.74502495417615,806.8445294117627,3400.9908360559034,80.60571142543442,54.5,0.05198195187165775,815.2100000000028,6.323529411764706
3,1.4829390186372536E18,2030,7,8,3.7877955988663814,88.0,0.023232510230049585,100.0,100.0,100.0,1,0.0,0.0,0.0,59.97343031538441,682.50935828877,1460.751651403129,67.92533373547674,48.5,0.05198195187165775,0.0,5.100267379679145
3,1.4829390186372536E18,2031,3,1,6.358527154258532,72.75,0.011441328822709632,100.0,0.0,100.0,1,1.0,21.0,0.0,100.67667994242672,810.926705882361,2786.9399089022672,77.27650212678148,54.0,0.05198195187165775,876.6199999999959,6.264705882352941
3,1.4829390186372536E18,2031,7,8,4.159765242106189,148.75,0.0357592295099529,100.0,100.0,100.0,1,0.0,0.0,0.0,65.86294966668133,703.8945187165855,1649.8393141085041,69.9185886452199,48.5,0.05198195187165775,200.75,5.137700534759358
