id sim,seed,year,month,day,(CTU 12) Avg Rice Yield (t/ha),Methane emissions (kg CH4/ha),GHG Emission Intensity (kg CH4/kg),AWD Adoption Level (% of area),Water Reliability (< tolerance) (% of plots without salinity stress),Area under climate-resilient varieties (%),Crop Diversification Index (distinct varieties),(CTU 31) Risk Response (Avg Stress Days per plot): Salinity Stress (days),(CTU 31) Risk Response (Avg Stress Days per plot): Drought Stress (days),(CTU 31) Risk Response (Avg Stress Days per plot): Flood Stress (days), (CTU 13) Value of By-products (Straw) ($/ha),(CTU 4) Avg Production Costs ($/ha),(CTU 5) Net Farm Income ($/ha),(CTU 8) Profit Margin (%),Avg Labor Intensity (hours/ha/season),(CTU 19/38) Avg Salinity Exposure (g/l),(CTU 39) Irrigation Water Usage (mm/ha),Avg number of pesticide applications
3,7.706151167884439E18,2027,2,5,7.283982588148375,131.5,0.01805331059054988,100.0,100.0,100.0,1,0.0,0.0,0.0,115.32972431234928,785.9637005347602,3335.556447259196,80.64271113741165,54.5,0.05198195187165775,615.760000000006,6.2967914438502675
3,7.706151167884439E18,2027,7,18,4.058589490080043,205.0,0.05051015888674098,100.0,100.0,100.0,1,0.0,0.0,0.0,64.26100025960064,682.8836898395722,1613.6015299640528,70.01301491669696,48.5,0.05198195187165775,0.0,5.11096256684492
3,7.706151167884439E18,2028,2,4,7.0387092967798175,133.5,0.018966545480302154,100.0,100.0,100.0,1,0.0,0.0,0.0,111.44623053234709,788.5355187165828,3194.2008250446656,79.92144784305883,54.0,0.05198195187165775,609.6599999999908,6.387700534759358
3,7.706151167884439E18,2028,7,17,4.320367783054261,182.5,0.04224177411835587,100.0,100.0,100.0,1,0.0,0.0,0.0,68.40582323169235,680.4505347593583,1764.1575691521755,71.95650101390198,48.5,0.014304334582184377,0.0,5.041443850267379
3,7.706151167884439E18,2029,2,2,7.009289122053383,124.25,0.017726476656394614,100.0,100.0,100.0,1,0.0,0.0,0.0,110.9804110991786,784.2077058823625,3181.8817223461906,79.93457763664102,53.5,0.05198195187165775,609.4299999999942,6.264705882352941
3,7.706151167884439E18,2029,7,17,4.531377628273536,49.5,0.010923830247813533,100.0,100.0,100.0,1,0.0,0.0,0.0,71.74681244766437,677.5494652406417,1886.4550427574686,73.36468361350968,48.0,0.044391077601757305,0.0,4.958556149732621
3,7.706151167884439E18,2030,2,3,7.022033048674048,126.5,0.01801472580991151,100.0,100.0,100.0,1,0.0,0.0,0.0,111.18218993733909,781.4648021390299,3191.8355645690262,80.0449657880863,53.5,0.05198195187165775,609.1400000000098,6.18716577540107
3,7.706151167884439E18,2030,7,17,4.379140428518562,195.75,0.04470055326958791,100.0,100.0,100.0,1,0.0,0.0,0.0,69.33639011821059,680.2633689839572,1797.6002568194579,72.29167920075632,48.0,0.05198195187165775,0.0,5.036096256684492
3,7.706151167884439E18,2031,2,2,6.912001762706534,92.5,0.013382519735321905,100.0,1.3368983957219251,100.0,1,0.9866310160427807,1.0,0.0,109.44002790952028,785.9818930481258,3125.059104349992,79.62814448232122,53.0,0.05198195187165775,670.2199999999872,6.141711229946524
3,7.706151167884439E18,2031,7,16,4.09107832251991,184.25,0.045037025809496305,100.0,100.0,100.0,1,0.0,0.0,0.0,64.77540677323186,677.6430481283422,1637.22543603084,70.49345408772913,47.5,0.03946997104909464,0.0,4.961229946524064
