id sim,seed,year,month,day,(CTU 12) Avg Rice Yield (t/ha),Methane emissions (kg CH4/ha),GHG Emission Intensity (kg CH4/kg),AWD Adoption Level (% of area),Water Reliability (< tolerance) (% of plots without salinity stress),Area under climate-resilient varieties (%),Crop Diversification Index (distinct varieties),(CTU 31) Risk Response (Avg Stress Days per plot): Salinity Stress (days),(CTU 31) Risk Response (Avg Stress Days per plot): Drought Stress (days),(CTU 31) Risk Response (Avg Stress Days per plot): Flood Stress (days), (CTU 13) Value of By-products (Straw) ($/ha),(CTU 4) Avg Production Costs ($/ha),(CTU 5) Net Farm Income ($/ha),(CTU 8) Profit Margin (%),Avg Labor Intensity (hours/ha/season),(CTU 19/38) Avg Salinity Exposure (g/l),(CTU 39) Irrigation Water Usage (mm/ha),Avg number of pesticide applications
0,4.908955068158961E18,2027,2,1,7.192806251945434,187.5,0.026067711743144335,0.0,100.0,0.0,1,0.0,0.0,0.0,94.05977406390193,505.6730106951828,2011.8091774857146,79.40861936998323,108.30213903743314,0.2016636185383236,636.6900000000021,9.600267379679144
0,4.908955068158961E18,2027,6,13,4.802523720339237,136.0,0.02831844420133199,0.0,100.0,0.0,1,0.0,0.0,0.0,62.80223326597471,450.46529946524305,1230.4180026534934,72.78380131715139,99.15989304812695,0.037450973970934755,241.02999999999898,8.557486631016042
0,4.908955068158961E18,2027,10,12,3.3996746009084493,170.0,0.05000478573878017,0.0,100.0,0.0,1,0.0,0.0,0.0,44.457283242648984,434.3796310160426,755.506479301913,62.713303403274146,100.12620320855754,0.011020129716272524,63.930000000000256,8.665775401069519
0,4.908955068158961E18,2028,2,2,7.065311374775854,190.0,0.02689194996816792,0.0,100.0,0.0,1,0.0,0.0,0.0,92.39253336245326,512.4764919786104,1960.3824891929376,78.77900088370187,110.49839572192549,0.2016636185383236,665.4199999999952,9.86229946524064
0,4.908955068158961E18,2028,6,12,4.686275030921823,120.25,0.025660038987584986,0.0,0.0,0.0,1,1.0,0.0,0.0,61.28205809667007,453.8211925133751,1186.3750683092699,71.87377413028818,99.1385026737954,0.013715554583550824,274.9899999999981,8.554812834224599
0,4.908955068158961E18,2028,10,11,3.078919508756149,170.0,0.05521417481572234,0.0,100.0,0.0,1,0.0,0.0,0.0,40.26279357604201,431.30005882352515,646.3217692411237,59.13469274426723,100.21176470588375,0.015388381252710968,31.529999999999802,8.676470588235293
0,4.908955068158961E18,2029,1,31,6.728462533934089,138.0,0.020509886070408462,0.0,100.0,0.0,1,0.0,1.0,0.0,87.98758698221516,487.02468449197653,1867.9372023849553,78.7930185447474,108.8368983957219,0.05198195187165775,440.1799999999945,9.667112299465241
0,4.908955068158961E18,2029,6,13,4.590497097539585,115.75,0.02521513412175768,0.0,100.0,0.0,1,0.0,0.0,0.0,60.02957742936377,452.87883957220004,1153.7951445666638,71.37791132295291,98.66791443850128,0.018705272353960998,274.3900000000047,8.495989304812834
0,4.908955068158961E18,2029,10,12,3.765447612723367,170.0,0.045147354971975605,0.0,100.0,0.0,1,0.0,0.0,0.0,49.240468781767085,433.47577005347455,884.4308943997025,66.44518108557229,100.55401069518858,0.016784614747064143,46.86999999999987,8.719251336898395
0,4.908955068158961E18,2030,2,1,6.933311805171764,187.5,0.02704335320101112,0.0,100.0,0.0,1,0.0,0.0,0.0,90.66638514455369,508.60182352941587,1918.0573082807036,78.51529743032624,109.26470588235293,0.2016636185383236,647.929999999994,9.720588235294118
0,4.908955068158961E18,2030,6,13,4.844647021882108,138.25,0.02853665073545254,0.0,100.0,0.0,1,0.0,0.0,0.0,63.353076439996734,451.52210695187244,1244.1043507068657,72.92855546489584,98.72139037433016,0.03047007729874417,259.82000000000454,8.502673796791443
0,4.908955068158961E18,2030,10,12,3.684040164591489,170.0,0.04614499093520353,0.0,100.0,0.0,1,0.0,0.0,0.0,48.17590984465792,430.81507486631574,858.5989827407116,65.79216182104538,100.41497326203348,0.18684513353832655,22.870000000000314,8.70187165775401
0,4.908955068158961E18,2031,2,1,6.7177646140847465,169.5,0.0252316074970265,0.0,100.0,0.0,1,0.0,0.0,0.0,87.84769110726205,508.44525133690354,1842.7723635927628,77.82897904459193,109.35026737967912,1.7966714585383161,644.7600000000061,9.731283422459892
0,4.908955068158961E18,2031,6,12,4.722292065550637,165.0,0.034940659685935876,0.0,100.0,0.0,1,0.0,0.0,0.0,61.75305008796989,451.2615614973251,1201.5406614453968,72.25208783516497,97.71229946524032,0.028975446974168262,274.2600000000019,8.38903743315508
0,4.908955068158961E18,2031,10,12,3.684947469716296,170.0,0.0461336291486099,0.0,100.0,0.0,1,0.0,0.0,0.0,48.18777460398227,431.36661497326077,858.3649994274398,65.82799761519935,99.92299465240781,0.013984921138460534,37.61000000000037,8.640374331550802
0,4.908955068158961E18,2032,2,1,7.13089016072378,176.25,0.02471640931601599,0.0,100.0,0.0,1,0.0,0.0,0.0,93.25010210177238,495.3777807486673,2000.4337755046627,79.66592072136466,108.0561497326203,0.05198195187165775,538.3499999999946,9.56951871657754
