id sim,seed,year,month,day,(CTU 12) Avg Rice Yield (t/ha),Methane emissions (kg CH4/ha),GHG Emission Intensity (kg CH4/kg),AWD Adoption Level (% of area),Water Reliability (< tolerance) (% of plots without salinity stress),Area under climate-resilient varieties (%),Crop Diversification Index (distinct varieties),(CTU 31) Risk Response (Avg Stress Days per plot): Salinity Stress (days),(CTU 31) Risk Response (Avg Stress Days per plot): Drought Stress (days),(CTU 31) Risk Response (Avg Stress Days per plot): Flood Stress (days), (CTU 13) Value of By-products (Straw) ($/ha),(CTU 4) Avg Production Costs ($/ha),(CTU 5) Net Farm Income ($/ha),(CTU 8) Profit Margin (%),Avg Labor Intensity (hours/ha/season),(CTU 19/38) Avg Salinity Exposure (g/l),(CTU 39) Irrigation Water Usage (mm/ha),Avg number of pesticide applications
4,4.908955068158961E18,2027,2,5,7.4276256890769,120.25,0.016189561110603646,100.0,100.0,100.0,1,0.0,0.0,0.0,117.60407341038422,788.4111871657807,3414.3870152369013,80.9334451251068,54.5,0.05198195187165775,612.1599999999908,6.377005347593583
4,4.908955068158961E18,2027,7,19,3.989537554378557,203.0,0.050883090391568186,100.0,100.0,100.0,1,0.0,0.0,0.0,63.16767794432712,686.2994652406417,1571.1138676118892,69.34927553090748,49.0,0.05198195187165775,0.0,5.208556149732621
4,4.908955068158961E18,2028,2,5,7.402668473918183,86.5,0.011684975533453292,100.0,100.0,100.0,1,0.0,0.0,0.0,117.20891750370467,789.238893048119,3399.4376851105726,80.88866151118349,54.5,0.05198195187165775,615.2899999999925,6.391711229946524
4,4.908955068158961E18,2028,7,17,4.11610250118474,189.25,0.04597796093404576,100.0,100.0,100.0,1,0.0,0.0,0.0,65.17162293542498,685.4104278074866,1643.6175707795446,70.32618174851486,48.5,0.02556908601655575,0.0,5.183155080213904
4,4.908955068158961E18,2029,2,4,6.6964311381334625,93.25,0.013925327995830348,100.0,100.0,100.0,1,0.0,10.0,0.0,106.02682635377994,768.8877219251431,3020.176230402053,79.42754857176664,54.5,0.05198195187165775,402.42000000000286,6.418449197860962
4,4.908955068158961E18,2029,7,18,4.14539481350993,112.75,0.0271988568211996,100.0,100.0,100.0,1,0.0,0.0,0.0,65.63541788057384,684.942513368984,1660.6600519420515,70.55852594692982,48.5,0.012086015315428503,0.0,5.169786096256685
4,4.908955068158961E18,2030,2,4,7.2395448534738716,113.25,0.015643248614677394,100.0,100.0,100.0,1,0.0,0.0,0.0,114.62612684666985,785.6492406417171,3310.726555615592,80.53860421085854,54.0,0.05198195187165775,609.3400000000091,6.30614973262032
4,4.908955068158961E18,2030,7,18,4.152107527603268,196.0,0.04720494319980619,100.0,100.0,100.0,1,0.0,0.0,0.0,65.7417025203851,680.7312834224599,1668.6695592797241,70.79729434508774,48.5,0.027045760599197614,0.0,5.0494652406417115
4,4.908955068158961E18,2031,2,4,6.9377058523852275,129.0,0.018594042864421668,100.0,100.0,100.0,1,0.0,0.0,0.0,109.84700932943277,765.3535347593566,3160.2316933819475,80.2199887029806,54.0,0.05198195187165775,411.53000000000327,6.291443850267379
4,4.908955068158961E18,2031,7,17,3.8835796922099024,128.25,0.033023656050436535,100.0,100.0,100.0,1,0.0,0.0,0.0,61.49001179332347,681.7606951871658,1515.6981473216035,68.7316748392768,48.0,0.01261391697929094,0.0,5.078877005347594
4,4.908955068158961E18,2032,2,5,7.173388094386672,113.5,0.015822369918730057,100.0,100.0,100.0,1,0.0,0.0,0.0,113.57864482778898,762.5514224598895,3296.3906742805616,80.94619363036847,54.5,0.05198195187165775,410.17999999999455,6.21524064171123
4,4.908955068158961E18,2032,7,17,4.39146538838827,49.75,0.011328792464480509,100.0,100.0,100.0,1,0.0,0.0,0.0,69.5315353161477,680.8716577540107,1803.9658411756889,72.37333440841077,48.5,0.05198195187165775,0.0,5.053475935828877
4,4.908955068158961E18,2033,2,3,6.8010946466665425,106.5,0.015659243920712003,100.0,100.0,100.0,1,0.0,3.0,0.0,107.68399857222013,761.8787967914458,3086.4072574473753,79.91567765335327,54.0,0.05198195187165775,402.0499999999943,6.219251336898396
4,4.908955068158961E18,2033,7,18,4.096561182444088,202.75,0.04949273084676241,100.0,100.0,100.0,1,0.0,0.0,0.0,64.86221872203137,683.8663101604278,1634.104558905853,70.24434452683579,48.5,0.03054168735115022,0.0,5.13903743315508
4,4.908955068158961E18,2034,2,4,7.098662675064322,115.5,0.01627067030607331,100.0,100.0,100.0,1,0.0,0.0,0.0,112.39549235518479,788.1429839572073,3228.5169796833343,80.08473857120211,54.0,0.05198195187165775,620.239999999994,6.346256684491979
4,4.908955068158961E18,2034,7,18,4.251686764563431,29.5,0.006938422709281854,100.0,100.0,100.0,1,0.0,0.0,0.0,67.31837377225438,683.2580213903743,1722.4880728917663,71.36109965886386,48.5,0.05198195187165775,0.0,5.121657754010696
4,4.908955068158961E18,2035,2,3,7.292190516240663,115.25,0.015804578849568336,100.0,100.0,100.0,1,0.0,0.0,0.0,115.45968317381062,784.9728288770134,3341.1916382291665,80.68919528636198,53.5,0.05198195187165775,612.8699999999963,6.276737967914438
4,4.908955068158961E18,2035,7,17,4.09598056578603,103.5,0.025268674579303832,100.0,100.0,100.0,1,0.0,0.0,0.0,64.85302562494547,679.8890374331551,1637.7532993741079,70.44240960397721,48.0,0.05198195187165775,0.0,5.025401069518717
4,4.908955068158961E18,2036,2,3,7.279653196969828,110.75,0.015213636831779285,100.0,100.0,100.0,1,0.0,0.0,0.0,115.26117561868912,782.6712192513329,3336.3992147007552,80.72161598391853,53.5,0.05198195187165775,622.1400000000099,6.184491978609626
4,4.908955068158961E18,2036,7,17,4.067053994116382,191.5,0.04708567928457163,100.0,100.0,100.0,1,0.0,0.0,0.0,64.39502157350942,682.9304812834224,1618.3442370540977,70.10273380901725,48.5,0.015852989286873287,0.0,5.112299465240642
4,4.908955068158961E18,2037,2,2,7.021695754216799,113.0,0.016092978670022715,100.0,100.0,100.0,1,0.0,0.0,0.0,111.17684944176591,780.8115561497351,3192.2979581112763,80.06144685602169,53.5,0.05198195187165775,611.0300000000113,6.163101604278075
4,4.908955068158961E18,2037,7,18,4.124222390466192,202.75,0.04916078251955798,100.0,100.0,100.0,1,0.0,0.0,0.0,65.30018784904792,681.2459893048128,1652.3765133006416,70.55835462102421,48.5,0.013704706530887933,0.0,5.064171122994653
4,4.908955068158961E18,2038,2,3,6.977389173434005,133.25,0.019097401146454817,100.0,100.0,100.0,1,0.0,0.0,0.0,110.47532857937152,765.0834491978553,3182.955924770206,80.3106986302898,53.5,0.05198195187165775,404.1499999999995,6.304812834224599
4,4.908955068158961E18,2038,7,17,4.262536471583766,157.5,0.036949830470654046,100.0,100.0,100.0,1,0.0,0.0,0.0,67.49016080007628,679.187165775401,1732.698054395747,71.62442973213815,48.0,0.05198195187165775,0.0,5.005347593582887
4,4.908955068158961E18,2039,2,3,7.075406858051643,106.25,0.015016804281592662,100.0,100.0,100.0,1,0.0,2.0,0.0,112.02727525248443,762.5657540106961,3240.935293170198,80.6862520136147,53.5,0.05198195187165775,406.57999999999737,6.225935828877005
4,4.908955068158961E18,2039,7,17,3.802575498468782,159.75,0.04201100019298184,100.0,100.0,100.0,1,0.0,0.0,0.0,60.207445392422436,677.783422459893,1473.840547090361,68.25677441268157,48.0,0.017531855605955462,0.0,4.96524064171123
4,4.908955068158961E18,2040,2,3,6.9706310272216285,101.75,0.014596956803859947,100.0,100.0,100.0,1,0.0,0.0,0.0,110.36832459767545,782.3650909090956,3161.8502986604785,79.87261395363272,53.5,0.05198195187165775,612.0599999999979,6.204545454545454
4,4.908955068158961E18,2040,7,17,4.059605470251053,178.0,0.04384662531972403,100.0,100.0,100.0,1,0.0,0.0,0.0,64.27708661230828,682.3689839572193,1614.6911112931673,70.07412990676193,48.5,0.05198195187165775,0.0,5.096256684491979
4,4.908955068158961E18,2041,2,2,6.701709701489519,65.75,0.009810929289489581,100.0,100.0,100.0,1,0.0,8.0,0.0,106.11040360691734,760.980219251331,3031.070520174821,79.6814263683347,53.5,0.05198195187165775,405.23000000000144,6.184491978609626
4,4.908955068158961E18,2041,7,17,4.409982429744537,180.0,0.04081648915105249,100.0,100.0,100.0,1,0.0,0.0,0.0,69.8247218042885,675.4438502673797,1819.8712078964024,72.73006450359472,48.0,0.05198195187165775,0.0,4.898395721925134
4,4.908955068158961E18,2042,2,4,7.242018251289731,115.5,0.01594859278067003,100.0,100.0,100.0,1,0.0,0.0,0.0,114.66528897875415,765.4078663101545,3332.367460877943,81.05169046537094,54.0,0.05198195187165775,408.3299999999975,6.302139037433155
4,4.908955068158961E18,2042,7,17,4.173625143396016,186.75,0.044745273852755334,100.0,100.0,100.0,1,0.0,0.0,0.0,66.08239810377025,678.2045454545455,1683.3716815170321,71.03602706806467,48.0,0.05198195187165775,0.0,4.9772727272727275
4,4.908955068158961E18,2043,2,2,7.171841660785327,90.25,0.012583936493394014,100.0,100.0,100.0,1,0.0,0.0,0.0,113.55415962910125,780.606433155088,3277.460639905962,80.47125056766278,53.0,0.05198195187165775,613.1900000000021,6.151069518716578
4,4.908955068158961E18,2043,7,17,4.006702035904211,200.25,0.049978760138775495,100.0,100.0,100.0,1,0.0,0.0,0.0,63.43944890181667,678.7192513368984,1588.406317312235,69.81747991437578,48.0,0.04773365644780326,0.0,4.991978609625669
4,4.908955068158961E18,2044,2,3,7.0878087335178845,110.75,0.015625421644953386,100.0,100.0,100.0,1,0.0,0.0,0.0,112.22363828069977,783.76279679144,3226.7556449240906,80.192409218797,53.5,0.0316384369273632,620.8900000000099,6.219251336898396
