id,seed,rue_efficiency_factor,pest_infection_prob,pest_daily_increment,toxicity_per_straw_unit,solar_rad_threshold,max_diffuse_bonus,max_light_limit,steepness_factor,max_water_capacity,lateral_leakage_coefficient,water_excess_coefficient,error_yield,error_pesticide,error_fertilizer,error_water,fitness
129,8.998573096977039E18,0.6,0.5,0.07,0.099,42.0,1.0,22.8,12.3,70.0,0.032,0.46,0.07000873566079624,0.10091643479601689,0.1972895903024307,0.21329185495391653,0.8615415583563454
128,2.498328760657612E18,0.6,0.5,0.07,0.099,42.0,1.0,22.8,12.3,70.0,0.032,0.46,0.07010549798101082,0.10028918835254073,0.1972895903024307,0.21329185495391653,0.8613981235139422
135,4.956298420166665E18,0.77,0.7,0.05,0.025,57.0,0.7,22.8,12.3,82.0,0.061,0.54,0.24746593339952502,0.12780421819416962,0.1972895903024307,0.39966005838307644,1.962083533877302
134,5.09796659751408E18,0.77,0.7,0.05,0.025,57.0,0.7,22.8,12.3,82.0,0.061,0.54,0.24748281508104103,0.12731353309382265,0.1972895903024307,0.39966005838307644,1.9616772571845351
133,8.998573096977039E18,0.77,0.7,0.05,0.025,57.0,0.7,22.8,12.3,82.0,0.061,0.54,0.24804704127167984,0.12703943691068859,0.1972895903024307,0.39966005838307644,1.9642242919545951
132,2.498328760657612E18,0.77,0.7,0.05,0.025,57.0,0.7,22.8,12.3,82.0,0.061,0.54,0.24783039594420594,0.12662982206878803,0.1972895903024307,0.39966005838307644,1.962731450475325
137,8.998573096977039E18,0.59,0.5,0.03,0.099,35.0,0.9,17.9,4.0,98.0,0.042,0.42,0.08972981107015784,0.20780057816497435,0.1972895903024307,0.20600006020002676,1.059739284018221
136,2.498328760657612E18,0.59,0.5,0.03,0.099,35.0,0.9,17.9,4.0,98.0,0.042,0.42,0.08962470423061836,0.20700710448036366,0.1972895903024307,0.20600006020002676,1.058420276135913
139,4.956298420166665E18,0.59,0.5,0.03,0.099,35.0,0.9,17.9,4.0,98.0,0.042,0.42,0.08968194778459716,0.20672480488342668,0.1972895903024307,0.20600006020002676,1.05842419430887
138,5.09796659751408E18,0.59,0.5,0.03,0.099,35.0,0.9,17.9,4.0,98.0,0.042,0.42,0.08989661835536612,0.20850624733732914,0.1972895903024307,0.20600006020002676,1.0612789896166173
143,4.956298420166665E18,0.66,0.6,0.05,0.045,35.0,0.9,17.9,4.0,98.0,0.095,0.59,0.16264405974244564,0.08531880961978416,0.1972895903024307,0.6510826264902163,1.7469113251246595
142,5.09796659751408E18,0.66,0.6,0.05,0.045,35.0,0.9,17.9,4.0,98.0,0.095,0.59,0.1626170520733182,0.08631459062893548,0.1972895903024307,0.6510826264902163,1.7477720677881736
141,8.998573096977039E18,0.66,0.6,0.05,0.045,35.0,0.9,17.9,4.0,98.0,0.095,0.59,0.16258598943734587,0.08531047663909924,0.1972895903024307,0.6510826264902163,1.7466126406184757
140,2.498328760657612E18,0.66,0.6,0.05,0.045,35.0,0.9,17.9,4.0,98.0,0.095,0.59,0.16268704061387362,0.08602233432486035,0.1972895903024307,0.6510826264902163,1.7478297541868755
147,4.956298420166665E18,0.6,0.5,0.07,0.099,35.0,0.9,18.4,14.0,80.0,0.011,0.19,0.300414377305812,0.10108632936316192,0.1972895903024307,0.07220128100677488,1.8726490872014274
146,5.09796659751408E18,0.6,0.5,0.07,0.099,35.0,0.9,18.4,14.0,80.0,0.011,0.19,0.3005708881543951,0.10094356365210211,0.1972895903024307,0.07220128100677488,1.8732888757332833
145,8.998573096977039E18,0.6,0.5,0.07,0.099,35.0,0.9,18.4,14.0,80.0,0.011,0.19,0.30057515302251897,0.10091643479601689,0.1972895903024307,0.07220128100677488,1.8732830712178175
144,2.498328760657612E18,0.6,0.5,0.07,0.099,35.0,0.9,18.4,14.0,80.0,0.011,0.19,0.300388480213593,0.10028918835254073,0.1972895903024307,0.07220128100677488,1.8717224607297114
