id_sim,year,month,day,seed,Straw Value,Salinity Exposure,Max Flood Continuous,Profit Margin,Flood Stress,Methane Emissions,Labor Intensity,Net Income,AWD Adoption,Salinity Stress,Pesticide Usage,Resilient Varieties,Drought Stress,Fertilizer Usage,Water Usage,Production Cost,Emission Intensity,Water Reliability,Biodiversity,Avg Yield
19,2016,2,25,7.77189027200037E18,57.09413552515127,1.1805852093140377,0.0,43.64736351507273,0.0,243.60000000000153,222.35981308411215,619.0132864686457,0.0,0.0,1.97196261682243,0.0,0.0,112.00000000000001,836.2605270961066,798.973485231638,0.03751956016924365,100.0,1.0,6.4926134235360955
0,2016,2,25,2.0859989404320717E18,57.13411450078615,1.1805852093140377,0.0,43.60858714339603,0.0,243.60000000000153,222.66355140186917,618.9127441381161,0.0,0.0,2.032710280373832,0.0,0.0,112.00000000000001,836.2605270961066,800.0669431755633,0.037493306264813016,100.0,1.0,6.497159740447244
1,2016,2,25,5.261467072217032E18,57.09967136480676,1.1805852093140377,0.0,43.583721315961405,0.0,243.60000000000153,222.6285046728972,618.1834845545444,0.0,0.0,2.0257009345794392,0.0,0.0,112.00000000000001,836.2605270961066,799.9407749512643,0.037515922630461565,100.0,1.0,6.493242946455147
3,2016,2,25,1.8404693846837156E18,57.04803219722719,1.1805852093140377,0.0,43.559137317991336,0.0,243.60000000000153,222.52336448598132,617.279481735982,0.0,0.0,2.0046728971962615,0.0,0.0,112.00000000000001,836.2605270961066,799.562270278367,0.03754988157595006,100.0,1.0,6.487370659406352
6,2016,2,25,4.869966230546996E18,57.10870681087893,1.1805852093140377,0.0,43.607841626055354,0.0,243.60000000000153,222.57009345794393,618.6181687640576,0.0,0.0,2.014018691588785,0.0,0.0,112.00000000000001,836.2605270961066,799.7304945774325,0.03750998705400204,100.0,1.0,6.4942704365452775
7,2016,2,25,3.1566853323843717E18,57.056389773284195,1.1805852093140377,0.0,43.54448905174296,0.0,243.60000000000153,222.61682242990653,617.1506014315698,0.0,0.0,2.0233644859813085,0.0,0.0,112.00000000000001,836.2605270961066,799.8987188764979,0.03754438129819944,100.0,1.0,6.4883210636816155
8,2016,2,25,5.318585712908962E18,57.153821969665884,1.1805852093140377,0.0,43.67070637448936,0.0,243.60000000000153,222.5,619.9909827849104,0.0,0.0,2.0,0.0,0.0,112.00000000000001,836.2605270961066,799.4781581288344,0.03748037802762862,100.0,1.0,6.49940082835963
9,2016,2,25,2.1628224954845204E18,57.0962350826881,1.1805852093140377,0.0,43.58235007689398,0.0,243.60000000000153,222.61682242990653,618.1401973178974,0.0,0.0,2.0233644859813085,0.0,0.0,112.00000000000001,836.2605270961066,799.8987188764979,0.03751818049026453,100.0,1.0,6.492852180377258
10,2016,2,25,8.802962091623525E18,57.08320957874951,1.1805852093140377,0.0,43.67738419837417,0.0,243.60000000000153,222.19626168224298,619.3307153187455,0.0,0.0,1.939252336448598,0.0,0.0,112.00000000000001,836.2605270961066,798.3847001849091,0.03752674155771942,100.0,1.0,6.491370950108294
11,2016,2,25,5.275897857733697E18,57.12190777500648,1.1805852093140377,0.0,43.65459521636231,0.0,243.60000000000153,222.44158878504672,619.4086439967145,0.0,0.0,1.9883177570093458,0.0,0.0,112.00000000000001,836.2605270961066,799.2678777550026,0.03750131843607925,100.0,1.0,6.49577161974228
