1,2045,1,22085,23.5,35.7,1.8,0.1,0.0,52.4
1,2045,2,16018,22.2,35.5,2.2,0.1,0.0,62.19
1,2045,3,21765,23.0,34.7,1.8,0.1,0.0,59.68
1,2045,4,14887,22.5,35.9,3.0,0.1,0.0,68.86
1,2045,5,16039,22.2,35.4,2.5,0.1,0.0,69.7
1,2045,6,15506,21.4,33.1,1.1,0.1,0.0,74.34
1,2045,7,15397,22.5,34.0,3.1,0.1,0.0,70.38
1,2045,8,15344,23.0,36.2,2.0,0.1,0.0,61.14
1,2045,9,14688,22.9,35.8,2.0,0.1,0.0,66.91
1,2045,10,16435,24.7,35.7,2.3,0.1,0.0,64.34
1,2045,11,14414,24.1,33.8,2.2,0.1,0.0,63.96
1,2045,12,20559,22.4,33.0,2.5,0.1,0.0,57.17
1,2045,13,18518,23.9,35.0,3.5,0.1,0.0,64.56
1,2045,14,19080,23.6,34.8,1.8,0.1,0.0,63.54
1,2045,15,18154,21.8,33.4,2.3,0.1,0.0,61.16
1,2045,16,17601,24.6,35.3,1.9,0.1,0.0,65.69
1,2045,17,16970,23.0,34.8,2.6,0.1,0.0,64.31
1,2045,18,14779,23.6,35.3,2.8,0.1,0.0,68.25
1,2045,19,16790,21.4,33.5,1.4,0.1,0.0,63.53
1,2045,20,19725,23.6,34.2,2.5,0.1,0.0,67.06
1,2045,21,19926,24.2,35.3,1.6,0.1,0.0,63.79
1,2045,22,15240,22.9,33.7,2.0,0.1,0.0,77.81
1,2045,23,19277,23.1,36.0,1.5,0.1,0.0,61.71
1,2045,24,19001,24.1,36.5,1.1,0.1,0.0,65.97
1,2045,25,18523,23.4,34.7,2.7,0.1,0.0,58.5
1,2045,26,18490,24.1,37.1,2.7,0.1,0.0,71.34
1,2045,27,20082,22.8,36.8,2.6,0.1,0.0,52.31
1,2045,28,20118,22.5,37.1,1.6,0.1,0.0,63.28
1,2045,29,19229,24.1,35.0,1.6,0.1,0.0,66.51
1,2045,30,18707,23.3,35.6,1.9,0.1,0.0,67.56
1,2045,31,14724,23.2,35.9,2.0,0.1,0.0,64.46
1,2045,32,19619,23.4,36.6,2.7,0.1,0.0,62.66
1,2045,33,18085,23.8,35.3,2.5,0.1,0.0,64.35
1,2045,34,20797,23.6,33.8,2.2,0.1,0.0,60.42
1,2045,35,19647,22.6,33.7,2.0,0.1,0.0,56.62
1,2045,36,18856,22.6,35.0,1.8,0.1,0.0,65.1
1,2045,37,18653,22.6,34.5,2.4,0.1,0.0,55.84
1,2045,38,17931,23.0,36.7,1.9,0.1,0.0,68.7
1,2045,39,18857,23.4,36.1,3.0,0.1,0.0,64.55
1,2045,40,15306,24.6,34.7,1.6,0.1,0.0,67.89
1,2045,41,18204,23.5,33.4,2.1,0.1,0.0,77.35
1,2045,42,22930,24.1,34.4,2.5,0.1,0.0,61.11
1,2045,43,15511,23.8,34.8,1.8,0.1,0.0,70.87
1,2045,44,18124,23.1,32.5,2.4,0.1,0.0,82.13
1,2045,45,16715,24.2,34.7,2.8,0.1,0.0,61.04
1,2045,46,17796,22.5,36.3,2.1,0.1,0.0,69.44
1,2045,47,18141,23.1,38.0,3.0,0.1,0.0,64.28
1,2045,48,19226,22.1,37.4,1.9,0.1,0.0,61.36
1,2045,49,18077,23.4,35.8,1.7,0.1,0.0,74.17
