1,2033,1,17131,23.6,35.0,2.8,0.1,0.0,65.71
1,2033,2,18827,24.5,35.5,1.8,0.1,0.0,53.74
1,2033,3,14421,22.9,35.0,2.7,0.1,0.0,66.6
1,2033,4,19781,23.3,34.3,2.5,0.1,0.0,61.83
1,2033,5,19872,23.0,35.9,1.9,0.1,0.0,76.19
1,2033,6,18638,22.9,35.2,1.7,0.1,0.0,68.03
1,2033,7,16896,23.0,34.9,2.0,0.1,0.0,66.52
1,2033,8,21936,23.4,33.3,3.3,0.1,0.0,72.31
1,2033,9,20445,21.2,35.5,2.5,0.1,0.0,64.8
1,2033,10,21997,23.7,33.8,2.7,0.1,0.0,68.19
1,2033,11,19649,23.6,34.7,1.6,0.1,0.0,64.48
1,2033,12,21881,23.0,35.1,2.3,0.1,0.0,57.98
1,2033,13,13422,21.2,34.4,2.5,0.1,0.0,60.64
1,2033,14,19791,21.1,35.4,3.4,0.1,0.0,68.87
1,2033,15,15472,22.1,32.9,1.8,0.1,0.0,76.28
1,2033,16,18726,23.6,34.0,2.5,0.1,0.0,57.57
1,2033,17,19382,23.0,35.3,1.8,0.1,0.0,73.71
1,2033,18,23159,22.3,35.2,2.4,0.1,0.0,64.65
1,2033,19,15312,23.8,34.6,2.7,0.1,0.0,59.85
1,2033,20,16585,22.1,34.9,1.5,0.1,0.0,64.14
1,2033,21,13956,22.4,34.6,1.9,0.1,0.0,70.14
1,2033,22,16323,22.2,36.6,2.5,0.1,0.0,68.15
1,2033,23,19387,24.5,36.0,2.0,0.1,0.0,64.83
1,2033,24,17451,22.2,34.7,2.5,0.1,0.0,65.99
1,2033,25,19820,23.4,35.3,1.7,0.1,0.0,65.03
1,2033,26,20176,22.8,35.2,2.6,0.1,0.0,70.28
1,2033,27,16373,23.3,34.3,2.6,0.1,0.0,58.51
1,2033,28,19824,22.4,34.0,3.0,0.1,0.0,76.37
1,2033,29,20442,22.6,34.6,1.4,0.1,0.0,66.69
1,2033,30,16043,22.0,36.2,1.9,0.1,0.0,61.4
1,2033,31,17721,23.2,35.7,3.1,0.1,0.0,53.86
1,2033,32,19254,22.5,35.2,2.5,0.1,0.0,69.65
1,2033,33,16755,22.7,34.8,2.4,0.1,0.0,64.24
1,2033,34,15318,22.7,35.7,0.6,0.1,0.0,59.87
1,2033,35,20756,23.2,34.9,2.2,0.1,0.0,67.23
1,2033,36,18593,22.9,34.3,1.4,0.1,0.0,62.87
1,2033,37,20692,22.9,35.2,2.0,0.1,0.0,65.76
1,2033,38,17168,24.2,36.4,2.8,0.1,0.0,57.56
1,2033,39,18997,23.3,36.2,3.3,0.1,0.0,55.98
1,2033,40,18284,24.0,34.1,1.5,0.1,0.0,64.93
1,2033,41,19356,23.0,35.7,3.0,0.1,0.0,67.67
1,2033,42,18494,24.8,36.1,2.2,0.1,0.0,68.73
1,2033,43,15959,24.9,34.1,1.4,0.1,0.0,67.98
1,2033,44,17748,23.4,35.6,1.3,0.1,0.0,58.89
1,2033,45,18228,23.7,36.2,2.0,0.1,0.0,67.98
1,2033,46,17278,22.8,34.6,2.2,0.1,0.0,59.73
1,2033,47,19316,23.9,33.6,2.7,0.1,0.0,71.56
1,2033,48,17196,23.3,31.9,2.2,0.1,0.0,87.47
1,2033,49,18379,23.5,33.7,2.4,0.1,0.0,61.97
1,2033,50,7248,23.1,35.7,2.2,0.1,6.9,95.62
1,2033,51,19820,23.4,35.0,1.8,0.1,0.0,70.16
1,2033,52,18247,24.5,36.6,2.1,0.1,0.0,58.58
1,2033,53,20014,23.8,34.8,2.3,0.1,0.0,59.77
1,2033,54,18801,22.6,35.9,2.4,0.1,0.0,57.64
1,2033,55,18716,24.5,34.2,2.0,0.1,0.0,66.26
1,2033,56,22153,23.1,37.1,2.0,0.1,0.0,51.39
1,2033,57,15014,23.3,34.6,2.3,0.1,0.0,65.13
1,2033,58,15783,23.5,34.6,2.9,0.1,0.0,59.53
1,2033,59,14760,22.4,37.2,2.7,0.1,0.0,59.1
1,2033,60,20079,25.2,35.6,2.6,0.1,0.0,68.99
1,2033,61,17208,23.4,35.1,2.5,0.43,0.0,67.88
1,2033,62,16088,24.2,36.0,2.7,0.1,0.0,66.7
1,2033,63,16507,24.4,36.9,1.8,0.15,0.0,64.46
1,2033,64,19749,23.7,38.7,1.9,0.5,0.0,60.8
1,2033,65,16884,23.5,34.4,2.0,0.46,0.0,49.67
1,2033,66,18283,22.8,34.5,2.2,0.72,0.0,60.32
1,2033,67,18536,23.7,35.4,2.4,0.87,0.0,63.02
1,2033,68,12770,23.8,37.7,3.4,1.16,0.0,65.9
1,2033,69,21038,23.6,36.1,2.7,0.29,0.0,72.66
1,2033,70,16251,22.6,36.8,2.2,0.1,0.0,76.02
1,2033,71,17274,24.7,36.1,2.5,0.31,0.0,66.04
1,2033,72,19443,24.2,36.9,2.7,0.24,0.0,62.93
1,2033,73,18950,24.0,34.9,2.3,0.93,0.0,62.58
1,2033,74,16324,24.4,34.7,2.9,0.78,0.0,67.43
1,2033,75,18662,22.5,36.9,0.8,0.69,0.0,63.04
1,2033,76,16796,22.5,35.3,1.5,0.29,0.0,69.97
1,2033,77,16838,23.4,35.1,3.2,0.81,0.0,70.8
1,2033,78,15284,23.8,34.8,1.6,0.24,0.0,75.99
1,2033,79,18516,25.0,33.6,2.6,0.25,0.0,64.51
1,2033,80,16813,25.3,34.9,2.7,0.28,0.0,62.55
